entry,hostname,delta,error,lastcall
4,xen-vm4,0.500028143,0.000028143,0.111968643
1,xen-vm1,0.499989998,0.000010002,0.188023268
2,xen-vm2,0.499995359,0.000004641,0.099989179
3,xen-vm3,0.499990267,0.000009733,0.100009177
4,xen-vm4,0.500006551,0.000006551,0.111984927
1,xen-vm1,0.499991809,0.000008191,0.188008526
2,xen-vm2,0.499990874,0.000009126,0.099988244
3,xen-vm3,0.499996984,0.000003016,0.100015287
4,xen-vm4,0.500047230,0.000047230,0.112035173
1,xen-vm1,0.500009314,0.000009314,0.187970610
2,xen-vm2,0.500035436,0.000035436,0.100014366
3,xen-vm3,0.500008827,0.000008827,0.099988678
4,xen-vm4,0.500022796,0.000022796,0.112049142
1,xen-vm1,0.499993159,0.000006841,0.187940973
2,xen-vm2,0.499970519,0.000029481,0.099991726
3,xen-vm3,0.499995217,0.000004783,0.100013376
4,xen-vm4,0.500025206,0.000025206,0.112079131
1,xen-vm1,0.500015043,0.000015043,0.187930810
2,xen-vm2,0.500011001,0.000011001,0.099987684
3,xen-vm3,0.500020754,0.000020754,0.100023129
4,xen-vm4,0.500026427,0.000026427,0.112084804
1,xen-vm1,0.500027573,0.000027573,0.187931956
2,xen-vm2,0.500031630,0.000031630,0.099991741
3,xen-vm3,0.500023684,0.000023684,0.100015183
4,xen-vm4,0.500026050,0.000026050,0.112087170
1,xen-vm1,0.499984726,0.000015274,0.187890632
2,xen-vm2,0.499988796,0.000011204,0.099995811
3,xen-vm3,0.500000255,0.000000255,0.100026642
4,xen-vm4,0.500023319,0.000023319,0.112110234
1,xen-vm1,0.499997400,0.000002600,0.187864713
2,xen-vm2,0.500000396,0.000000396,0.099998807
3,xen-vm3,0.499978522,0.000021478,0.100004768
4,xen-vm4,0.500028685,0.000028685,0.112160397
1,xen-vm1,0.500021869,0.000021869,0.187857897
2,xen-vm2,0.500020594,0.000020594,0.099997532
3,xen-vm3,0.500032456,0.000032456,0.100016630
4,xen-vm4,0.500031578,0.000031578,0.112159519
1,xen-vm1,0.500009806,0.000009806,0.187836125
2,xen-vm2,0.500009562,0.000009562,0.099997288
3,xen-vm3,0.500015160,0.000015160,0.100022228
4,xen-vm4,0.500018023,0.000018023,0.112162382
1,xen-vm1,0.500027629,0.000027629,0.187845731
2,xen-vm2,0.500023033,0.000023033,0.099992692
3,xen-vm3,0.500029392,0.000029392,0.100028587
4,xen-vm4,0.500024080,0.000024080,0.112157070
1,xen-vm1,0.500012873,0.000012873,0.187834524
2,xen-vm2,0.500015489,0.000015489,0.099995308
3,xen-vm3,0.500014279,0.000014279,0.100027377
4,xen-vm4,0.500025032,0.000025032,0.112167823
1,xen-vm1,0.500036042,0.000036042,0.187845534
2,xen-vm2,0.500031607,0.000031607,0.099990873
3,xen-vm3,0.500024666,0.000024666,0.100020436
4,xen-vm4,0.500022731,0.000022731,0.112165888
1,xen-vm1,0.500006246,0.000006246,0.187829049
2,xen-vm2,0.500009917,0.000009917,0.099994544
3,xen-vm3,0.500017700,0.000017700,0.100028219
4,xen-vm4,0.500024406,0.000024406,0.112172594
1,xen-vm1,0.500033386,0.000033386,0.187838029
2,xen-vm2,0.500033969,0.000033969,0.099995127
3,xen-vm3,0.500033182,0.000033182,0.100027432
4,xen-vm4,0.500017256,0.000017256,0.112156668
1,xen-vm1,0.500015388,0.000015388,0.187836161
2,xen-vm2,0.500015440,0.000015440,0.099995179
3,xen-vm3,0.500014320,0.000014320,0.100026312
4,xen-vm4,0.500035363,0.000035363,0.112177711
1,xen-vm1,0.500034692,0.000034692,0.187835490
2,xen-vm2,0.500025280,0.000025280,0.099985767
3,xen-vm3,0.500028531,0.000028531,0.100029563
4,xen-vm4,0.500016628,0.000016628,0.112165808
1,xen-vm1,0.500022263,0.000022263,0.187841125
2,xen-vm2,0.500035279,0.000035279,0.099998783
3,xen-vm3,0.500009519,0.000009519,0.100003803
4,xen-vm4,0.500027300,0.000027300,0.112183589
1,xen-vm1,0.500012736,0.000012736,0.187826561
2,xen-vm2,0.500004978,0.000004978,0.099991025
3,xen-vm3,0.500027616,0.000027616,0.100026441
4,xen-vm4,0.500023868,0.000023868,0.112179841
1,xen-vm1,0.500032467,0.000032467,0.187835160
2,xen-vm2,0.500040235,0.000040235,0.099998793
3,xen-vm3,0.500036601,0.000036601,0.100022807
4,xen-vm4,0.500026180,0.000026180,0.112169420
1,xen-vm1,0.500005894,0.000005894,0.187814874
2,xen-vm2,0.500002730,0.000002730,0.099995629
3,xen-vm3,0.500000308,0.000000308,0.100020385
4,xen-vm4,0.500020146,0.000020146,0.112189258
1,xen-vm1,0.500049484,0.000049484,0.187844212
2,xen-vm2,0.500048392,0.000048392,0.099994537
3,xen-vm3,0.500055699,0.000055699,0.100027692
4,xen-vm4,0.500031471,0.000031471,0.112165030
1,xen-vm1,0.499997690,0.000002310,0.187810431
2,xen-vm2,0.499996355,0.000003645,0.099993202
3,xen-vm3,0.499992072,0.000007928,0.100023409
4,xen-vm4,0.500020350,0.000020350,0.112193308
1,xen-vm1,0.500009380,0.000009380,0.187799461
2,xen-vm2,0.500011931,0.000011931,0.099995753
3,xen-vm3,0.500013823,0.000013823,0.100025301
4,xen-vm4,0.500022950,0.000022950,0.112202435
1,xen-vm1,0.500039323,0.000039323,0.187815834
2,xen-vm2,0.500039561,0.000039561,0.099995991
3,xen-vm3,0.500033452,0.000033452,0.100019192
4,xen-vm4,0.500022285,0.000022285,0.112191268
1,xen-vm1,0.500002149,0.000002149,0.187795698
2,xen-vm2,0.500019503,0.000019503,0.100013345
3,xen-vm3,0.500007365,0.000007365,0.100007054
4,xen-vm4,0.500022481,0.000022481,0.112206384
1,xen-vm1,0.500035508,0.000035508,0.187808725
2,xen-vm2,0.500034264,0.000034264,0.100012101
3,xen-vm3,0.500032924,0.000032924,0.100005714
4,xen-vm4,0.500025449,0.000025449,0.112198909
1,xen-vm1,0.500007444,0.000007444,0.187790720
2,xen-vm2,0.500013160,0.000013160,0.100017817
3,xen-vm3,0.500008702,0.000008702,0.100001256
4,xen-vm4,0.500021089,0.000021089,0.112211296
1,xen-vm1,0.500033337,0.000033337,0.187802968
2,xen-vm2,0.500027029,0.000027029,0.100011509
3,xen-vm3,0.500026952,0.000026952,0.100001179
4,xen-vm4,0.500020920,0.000020920,0.112205264
1,xen-vm1,0.500005109,0.000005109,0.187787157
2,xen-vm2,0.500008027,0.000008027,0.100014427
3,xen-vm3,0.500014116,0.000014116,0.100007268
4,xen-vm4,0.500023956,0.000023956,0.112215104
1,xen-vm1,0.500036072,0.000036072,0.187799273
2,xen-vm2,0.500032133,0.000032133,0.100010488
3,xen-vm3,0.500033365,0.000033365,0.100008500
4,xen-vm4,0.500021058,0.000021058,0.112202797
1,xen-vm1,0.500004664,0.000004664,0.187782879
2,xen-vm2,0.500009510,0.000009510,0.100015334
3,xen-vm3,0.500012631,0.000012631,0.100011621
4,xen-vm4,0.500022418,0.000022418,0.112212584
1,xen-vm1,0.500045981,0.000045981,0.187806442
2,xen-vm2,0.500041025,0.000041025,0.100010378
3,xen-vm3,0.500033658,0.000033658,0.100004254
4,xen-vm4,0.500022129,0.000022129,0.112201055
1,xen-vm1,0.499995761,0.000004239,0.187780074
2,xen-vm2,0.499981054,0.000018946,0.099995671
3,xen-vm3,0.500002742,0.000002742,0.100025942
4,xen-vm4,0.500021410,0.000021410,0.112219723
1,xen-vm1,0.500033871,0.000033871,0.187792535
2,xen-vm2,0.500051436,0.000051436,0.100013236
3,xen-vm3,0.500030669,0.000030669,0.100005175
4,xen-vm4,0.500022103,0.000022103,0.112211157
1,xen-vm1,0.500012100,0.000012100,0.187782532
2,xen-vm2,0.500008197,0.000008197,0.100009333
3,xen-vm3,0.500012932,0.000012932,0.100009910
4,xen-vm4,0.500023416,0.000023416,0.112221641
1,xen-vm1,0.500032284,0.000032284,0.187791400
2,xen-vm2,0.500015704,0.000015704,0.099992753
3,xen-vm3,0.500027669,0.000027669,0.100021875
4,xen-vm4,0.500019728,0.000019728,0.112213700
1,xen-vm1,0.500007741,0.000007741,0.187779413
2,xen-vm2,0.500011179,0.000011179,0.099996191
3,xen-vm3,0.500015442,0.000015442,0.100026138
4,xen-vm4,0.500024109,0.000024109,0.112222367
1,xen-vm1,0.500035426,0.000035426,0.187790730
2,xen-vm2,0.500031256,0.000031256,0.099992021
3,xen-vm3,0.500030334,0.000030334,0.100025216
4,xen-vm4,0.500025846,0.000025846,0.112217879
1,xen-vm1,0.500038856,0.000038856,0.187803740
2,xen-vm2,0.500044868,0.000044868,0.099998033
3,xen-vm3,0.500045998,0.000045998,0.100026346
4,xen-vm4,0.500016992,0.000016992,0.112188873
1,xen-vm1,0.500013379,0.000013379,0.187800127
2,xen-vm2,0.500029163,0.000029163,0.100013817
3,xen-vm3,0.500003288,0.000003288,0.100000471
4,xen-vm4,0.500021835,0.000021835,0.112207420
1,xen-vm1,0.500001960,0.000001960,0.187780252
2,xen-vm2,0.500001246,0.000001246,0.100013103
3,xen-vm3,0.500008749,0.000008749,0.100007974
4,xen-vm4,0.500019935,0.000019935,0.112218606
1,xen-vm1,0.500036601,0.000036601,0.187796918
2,xen-vm2,0.500028735,0.000028735,0.100005237
3,xen-vm3,0.500026916,0.000026916,0.100006155
4,xen-vm4,0.500022156,0.000022156,0.112213846
1,xen-vm1,0.500007659,0.000007659,0.187782421
2,xen-vm2,0.500014215,0.000014215,0.100011793
3,xen-vm3,0.500013310,0.000013310,0.100005250
4,xen-vm4,0.500017961,0.000017961,0.112218497
1,xen-vm1,0.500031368,0.000031368,0.187795828
2,xen-vm2,0.500029686,0.000029686,0.100010111
3,xen-vm3,0.500023480,0.000023480,0.099999044
4,xen-vm4,0.500020585,0.000020585,0.112215602
1,xen-vm1,0.500002832,0.000002832,0.187778075
2,xen-vm2,0.500007456,0.000007456,0.100014735
3,xen-vm3,0.500014757,0.000014757,0.100006345
4,xen-vm4,0.500018612,0.000018612,0.112219457
1,xen-vm1,0.500039688,0.000039688,0.187799151
2,xen-vm2,0.500036085,0.000036085,0.100011132
3,xen-vm3,0.500036561,0.000036561,0.100006821
4,xen-vm4,0.500020587,0.000020587,0.112203483
1,xen-vm1,0.500011105,0.000011105,0.187789669
2,xen-vm2,0.500015768,0.000015768,0.100015795
3,xen-vm3,0.500014669,0.000014669,0.100005722
4,xen-vm4,0.500023083,0.000023083,0.112211897
1,xen-vm1,0.500028113,0.000028113,0.187794699
2,xen-vm2,0.500032240,0.000032240,0.100019922
3,xen-vm3,0.500026867,0.000026867,0.100000349
4,xen-vm4,0.500019052,0.000019052,0.112204082
1,xen-vm1,0.500003614,0.000003614,0.187779261
2,xen-vm2,0.500003130,0.000003130,0.100019438
3,xen-vm3,0.500006745,0.000006745,0.100003964
4,xen-vm4,0.500019817,0.000019817,0.112217154
1,xen-vm1,0.500033088,0.000033088,0.187792532
2,xen-vm2,0.500012476,0.000012476,0.099998826
3,xen-vm3,0.500051811,0.000051811,0.100043299
4,xen-vm4,0.500026295,0.000026295,0.112191638
1,xen-vm1,0.500021835,0.000021835,0.187788072
2,xen-vm2,0.500036680,0.000036680,0.100013671
3,xen-vm3,0.499995254,0.000004746,0.100001873
4,xen-vm4,0.500014687,0.000014687,0.112211071
1,xen-vm1,0.500025337,0.000025337,0.187798722
2,xen-vm2,0.500021820,0.000021820,0.100010154
3,xen-vm3,0.500023177,0.000023177,0.100003230
4,xen-vm4,0.500021517,0.000021517,0.112209411
1,xen-vm1,0.500038183,0.000038183,0.187815388
2,xen-vm2,0.500059414,0.000059414,0.100031385
3,xen-vm3,0.500043624,0.000043624,0.099987440
4,xen-vm4,0.500020319,0.000020319,0.112186106
1,xen-vm1,0.500007339,0.000007339,0.187802408
2,xen-vm2,0.499985135,0.000014865,0.100009181
3,xen-vm3,0.500005535,0.000005535,0.100007840
4,xen-vm4,0.500009591,0.000009591,0.112190162
1,xen-vm1,0.500005410,0.000005410,0.187798227
2,xen-vm2,0.500008948,0.000008948,0.100012719
3,xen-vm3,0.500008046,0.000008046,0.100006938
4,xen-vm4,0.500027640,0.000027640,0.112209756
1,xen-vm1,0.500040221,0.000040221,0.187810808
2,xen-vm2,0.500039757,0.000039757,0.100012255
3,xen-vm3,0.500024677,0.000024677,0.099991858
4,xen-vm4,0.500018723,0.000018723,0.112203802
1,xen-vm1,0.499996871,0.000003129,0.187788956
2,xen-vm2,0.499997077,0.000002923,0.100012461
3,xen-vm3,0.499993509,0.000006491,0.099988290
4,xen-vm4,0.500018776,0.000018776,0.112229069
1,xen-vm1,0.500035363,0.000035363,0.187805543
2,xen-vm2,0.500043422,0.000043422,0.100020520
3,xen-vm3,0.500036378,0.000036378,0.099981246
4,xen-vm4,0.500022716,0.000022716,0.112215407
1,xen-vm1,0.500032988,0.000032988,0.187815815
2,xen-vm2,0.500027546,0.000027546,0.100015078
3,xen-vm3,0.500021914,0.000021914,0.099975614
4,xen-vm4,0.500016264,0.000016264,0.112209757
1,xen-vm1,0.500007937,0.000007937,0.187807488
2,xen-vm2,0.500006296,0.000006296,0.100013437
3,xen-vm3,0.500034666,0.000034666,0.100003984
4,xen-vm4,0.500017781,0.000017781,0.112192872
1,xen-vm1,0.500012390,0.000012390,0.187802097
2,xen-vm2,0.500013008,0.000013008,0.100014055
3,xen-vm3,0.499997917,0.000002083,0.099988893
4,xen-vm4,0.500025408,0.000025408,0.112220363
1,xen-vm1,0.500024904,0.000024904,0.187801593
2,xen-vm2,0.500022772,0.000022772,0.100011923
3,xen-vm3,0.500016174,0.000016174,0.099982295
4,xen-vm4,0.500017468,0.000017468,0.112221657
1,xen-vm1,0.500015216,0.000015216,0.187799341
2,xen-vm2,0.500017491,0.000017491,0.100014198
3,xen-vm3,0.500009387,0.000009387,0.099974191
4,xen-vm4,0.500016756,0.000016756,0.112229026
1,xen-vm1,0.500038752,0.000038752,0.187821337
2,xen-vm2,0.500038239,0.000038239,0.100013685
3,xen-vm3,0.500042544,0.000042544,0.099978496
4,xen-vm4,0.500018316,0.000018316,0.112204798
1,xen-vm1,0.500021464,0.000021464,0.187824485
2,xen-vm2,0.500021937,0.000021937,0.100014158
3,xen-vm3,0.500017030,0.000017030,0.099973589
4,xen-vm4,0.500022128,0.000022128,0.112209896
1,xen-vm1,0.500017013,0.000017013,0.187819370
2,xen-vm2,0.500011466,0.000011466,0.100008611
3,xen-vm3,0.500030117,0.000030117,0.099992240
4,xen-vm4,0.500015829,0.000015829,0.112195608
1,xen-vm1,0.500005357,0.000005357,0.187808898
2,xen-vm2,0.500010915,0.000010915,0.100014169
3,xen-vm3,0.500010628,0.000010628,0.099991953
4,xen-vm4,0.500021392,0.000021392,0.112206372
1,xen-vm1,0.500035155,0.000035155,0.187822661
2,xen-vm2,0.500032298,0.000032298,0.100011312
3,xen-vm3,0.500021022,0.000021022,0.099980677
4,xen-vm4,0.500023360,0.000023360,0.112208710
1,xen-vm1,0.500008107,0.000008107,0.187807408
2,xen-vm2,0.500011651,0.000011651,0.100014856
3,xen-vm3,0.500017278,0.000017278,0.099986304
4,xen-vm4,0.500014022,0.000014022,0.112205454
1,xen-vm1,0.500030896,0.000030896,0.187824282
2,xen-vm2,0.500024185,0.000024185,0.100008145
3,xen-vm3,0.500024183,0.000024183,0.099986302
4,xen-vm4,0.500016926,0.000016926,0.112198197
1,xen-vm1,0.500008354,0.000008354,0.187815710
2,xen-vm2,0.500013161,0.000013161,0.100012952
3,xen-vm3,0.500036102,0.000036102,0.100009243
4,xen-vm4,0.500016832,0.000016832,0.112178927
1,xen-vm1,0.500066938,0.000066938,0.187865816
2,xen-vm2,0.500045421,0.000045421,0.099991435
3,xen-vm3,0.500013149,0.000013149,0.099976971
4,xen-vm4,0.500018641,0.000018641,0.112184419
1,xen-vm1,0.499972115,0.000027885,0.187819290
2,xen-vm2,0.499995901,0.000004099,0.100015221
3,xen-vm3,0.500003740,0.000003740,0.099984810
4,xen-vm4,0.500021279,0.000021279,0.112201958
1,xen-vm1,0.500035012,0.000035012,0.187833023
2,xen-vm2,0.500027970,0.000027970,0.100008179
3,xen-vm3,0.500028941,0.000028941,0.099985781
4,xen-vm4,0.500017646,0.000017646,0.112190663
1,xen-vm1,0.500010572,0.000010572,0.187825949
2,xen-vm2,0.500012882,0.000012882,0.100010489
3,xen-vm3,0.500011708,0.000011708,0.099984607
4,xen-vm4,0.500018716,0.000018716,0.112197671
1,xen-vm1,0.500032745,0.000032745,0.187839978
2,xen-vm2,0.500035460,0.000035460,0.100013204
3,xen-vm3,0.500027286,0.000027286,0.099976433
4,xen-vm4,0.500017005,0.000017005,0.112187390
1,xen-vm1,0.500006098,0.000006098,0.187829071
2,xen-vm2,0.500005879,0.000005879,0.100012985
3,xen-vm3,0.500012613,0.000012613,0.099983167
4,xen-vm4,0.500016287,0.000016287,0.112191064
1,xen-vm1,0.500031479,0.000031479,0.187844263
2,xen-vm2,0.500031066,0.000031066,0.100012572
3,xen-vm3,0.500033154,0.000033154,0.099985255
4,xen-vm4,0.500018976,0.000018976,0.112176886
1,xen-vm1,0.500040980,0.000040980,0.187866267
2,xen-vm2,0.500045418,0.000045418,0.100017010
3,xen-vm3,0.500045899,0.000045899,0.099985736
4,xen-vm4,0.500018652,0.000018652,0.112149639
1,xen-vm1,0.500016008,0.000016008,0.187863623
2,xen-vm2,0.500009179,0.000009179,0.100010181
3,xen-vm3,0.500005667,0.000005667,0.099982224
4,xen-vm4,0.500018109,0.000018109,0.112162081
1,xen-vm1,0.500002820,0.000002820,0.187848334
2,xen-vm2,0.500002164,0.000002164,0.100009525
3,xen-vm3,0.500008008,0.000008008,0.099988068
4,xen-vm4,0.500017398,0.000017398,0.112171471
1,xen-vm1,0.500026985,0.000026985,0.187857921
2,xen-vm2,0.500028361,0.000028361,0.100010901
3,xen-vm3,0.500025558,0.000025558,0.099985265
4,xen-vm4,0.500016708,0.000016708,0.112162621
1,xen-vm1,0.500011574,0.000011574,0.187852787
2,xen-vm2,0.500012481,0.000012481,0.100011808
3,xen-vm3,0.500014469,0.000014469,0.099987253
4,xen-vm4,0.500018398,0.000018398,0.112166550
1,xen-vm1,0.500030436,0.000030436,0.187864825
2,xen-vm2,0.500030875,0.000030875,0.100012247
3,xen-vm3,0.500041307,0.000041307,0.099997685
4,xen-vm4,0.500014563,0.000014563,0.112139806
1,xen-vm1,0.500007965,0.000007965,0.187858227
2,xen-vm2,0.500009990,0.000009990,0.100014272
3,xen-vm3,0.500015881,0.000015881,0.100003576
4,xen-vm4,0.500015515,0.000015515,0.112139440
1,xen-vm1,0.500032941,0.000032941,0.187875653
2,xen-vm2,0.500027648,0.000027648,0.100008979
3,xen-vm3,0.500031027,0.000031027,0.100006955
4,xen-vm4,0.500019262,0.000019262,0.112127675
1,xen-vm1,0.500008620,0.000008620,0.187865011
2,xen-vm2,0.500013802,0.000013802,0.100014161
3,xen-vm3,0.500011900,0.000011900,0.100005053
4,xen-vm4,0.500016406,0.000016406,0.112132181
1,xen-vm1,0.500039943,0.000039943,0.187888548
2,xen-vm2,0.500039156,0.000039156,0.100013374
3,xen-vm3,0.500035726,0.000035726,0.100001623
4,xen-vm4,0.500013771,0.000013771,0.112110226
1,xen-vm1,0.500002597,0.000002597,0.187877374
2,xen-vm2,0.500002358,0.000002358,0.100013135
3,xen-vm3,0.500007324,0.000007324,0.100006589
4,xen-vm4,0.500017257,0.000017257,0.112120159
1,xen-vm1,0.500035685,0.000035685,0.187895802
2,xen-vm2,0.500032695,0.000032695,0.100010145
3,xen-vm3,0.500035534,0.000035534,0.100009428
4,xen-vm4,0.500021098,0.000021098,0.112105723
1,xen-vm1,0.500010627,0.000010627,0.187885331
2,xen-vm2,0.500016448,0.000016448,0.100015966
3,xen-vm3,0.500013777,0.000013777,0.100006757
4,xen-vm4,0.500012808,0.000012808,0.112104754
1,xen-vm1,0.500032381,0.000032381,0.187904904
2,xen-vm2,0.500058219,0.000058219,0.100041804
3,xen-vm3,0.500051328,0.000051328,0.099999866
4,xen-vm4,0.500010109,0.000010109,0.112063535
1,xen-vm1,0.500021749,0.000021749,0.187916544
2,xen-vm2,0.499990489,0.000009511,0.100010544
3,xen-vm3,0.499997180,0.000002820,0.100006557
4,xen-vm4,0.500021181,0.000021181,0.112087536
1,xen-vm1,0.500020881,0.000020881,0.187916244
2,xen-vm2,0.500022494,0.000022494,0.100012157
3,xen-vm3,0.500027669,0.000027669,0.100011732
4,xen-vm4,0.500000556,0.000000556,0.112060423
1,xen-vm1,0.500014932,0.000014932,0.187930620
2,xen-vm2,0.500015127,0.000015127,0.100012352
3,xen-vm3,0.500009078,0.000009078,0.100005683
4,xen-vm4,0.500008440,0.000008440,0.112059785
1,xen-vm1,0.500040424,0.000040424,0.187962604
2,xen-vm2,0.500041538,0.000041538,0.100013466
3,xen-vm3,0.500036316,0.000036316,0.100000461
4,xen-vm4,0.500008496,0.000008496,0.112031965
1,xen-vm1,0.499998964,0.000001036,0.187953072
2,xen-vm2,0.499997674,0.000002326,0.100012176
3,xen-vm3,0.500003870,0.000003870,0.100006657
4,xen-vm4,0.500005763,0.000005763,0.112033858
1,xen-vm1,0.500034735,0.000034735,0.187982044
2,xen-vm2,0.500036566,0.000036566,0.100014007
3,xen-vm3,0.500034722,0.000034722,0.100004813
4,xen-vm4,0.500012291,0.000012291,0.112011427
1,xen-vm1,0.500021109,0.000021109,0.187990862
2,xen-vm2,0.500040619,0.000040619,0.100033517
3,xen-vm3,0.500044512,0.000044512,0.100008706
4,xen-vm4,0.500004551,0.000004551,0.111971466
1,xen-vm1,0.500007222,0.000007222,0.187993533
2,xen-vm2,0.499995518,0.000004482,0.100021813
3,xen-vm3,0.499989221,0.000010779,0.100002409
4,xen-vm4,0.500009194,0.000009194,0.111991439
1,xen-vm1,0.500022249,0.000022249,0.188006588
2,xen-vm2,0.500021305,0.000021305,0.100020869
3,xen-vm3,0.500017198,0.000017198,0.099998302
4,xen-vm4,0.499993608,0.000006392,0.111967849
1,xen-vm1,0.500029304,0.000029304,0.188042284
2,xen-vm2,0.499997972,0.000002028,0.099989537
3,xen-vm3,0.500027136,0.000027136,0.100027466
4,xen-vm4,0.500021166,0.000021166,0.111961879
1,xen-vm1,0.500007229,0.000007229,0.188028347
2,xen-vm2,0.500033134,0.000033134,0.100015442
3,xen-vm3,0.500009382,0.000009382,0.100003714
4,xen-vm4,0.500007085,0.000007085,0.111959582
1,xen-vm1,0.500046859,0.000046859,0.188068121
2,xen-vm2,0.500031541,0.000031541,0.100000124
3,xen-vm3,0.500045110,0.000045110,0.100017283
4,xen-vm4,0.500007528,0.000007528,0.111922000
1,xen-vm1,0.499998098,0.000001902,0.188058691
2,xen-vm2,0.500013922,0.000013922,0.100015948
3,xen-vm3,0.500002050,0.000002050,0.100005411
4,xen-vm4,0.500005247,0.000005247,0.111925197
1,xen-vm1,0.500036091,0.000036091,0.188089535
2,xen-vm2,0.500035382,0.000035382,0.100015239
3,xen-vm3,0.500039045,0.000039045,0.100009074
4,xen-vm4,0.500010622,0.000010622,0.111896774
1,xen-vm1,0.500013529,0.000013529,0.188092442
2,xen-vm2,0.500015942,0.000015942,0.100017652
3,xen-vm3,0.500007044,0.000007044,0.100000176
4,xen-vm4,0.500006045,0.000006045,0.111895775
1,xen-vm1,0.500030561,0.000030561,0.188116958
2,xen-vm2,0.500024415,0.000024415,0.100011506
3,xen-vm3,0.499998886,0.000001114,0.099974647
4,xen-vm4,0.500005977,0.000005977,0.111902866
1,xen-vm1,0.500004805,0.000004805,0.188115786
2,xen-vm2,0.500005270,0.000005270,0.100011971
3,xen-vm3,0.500035223,0.000035223,0.100004600
4,xen-vm4,0.500008838,0.000008838,0.111876481
1,xen-vm1,0.500028709,0.000028709,0.188135657
2,xen-vm2,0.500028068,0.000028068,0.100011330
3,xen-vm3,0.500012787,0.000012787,0.099989319
4,xen-vm4,0.500010288,0.000010288,0.111873982
1,xen-vm1,0.500020357,0.000020357,0.188145726
2,xen-vm2,0.500020141,0.000020141,0.100011114
3,xen-vm3,0.500040660,0.000040660,0.100009838
4,xen-vm4,0.500004972,0.000004972,0.111838294
1,xen-vm1,0.500035302,0.000035302,0.188176056
2,xen-vm2,0.500038103,0.000038103,0.100013915
3,xen-vm3,0.500024564,0.000024564,0.099996299
4,xen-vm4,0.500007434,0.000007434,0.111821164
1,xen-vm1,0.500030143,0.000030143,0.188198765
2,xen-vm2,0.500021778,0.000021778,0.100005550
3,xen-vm3,0.500031811,0.000031811,0.100006332
4,xen-vm4,0.500007872,0.000007872,0.111797225
1,xen-vm1,0.500005661,0.000005661,0.188196554
2,xen-vm2,0.500010858,0.000010858,0.100010747
3,xen-vm3,0.500007663,0.000007663,0.100003137
4,xen-vm4,0.499986895,0.000013105,0.111776457
1,xen-vm1,0.500008815,0.000008815,0.188218474
2,xen-vm2,0.500009990,0.000009990,0.100011922
3,xen-vm3,0.500012689,0.000012689,0.100005836
4,xen-vm4,0.500027528,0.000027528,0.111791296
1,xen-vm1,0.500034966,0.000034966,0.188225912
2,xen-vm2,0.500032644,0.000032644,0.100009600
3,xen-vm3,0.500028502,0.000028502,0.100001694
4,xen-vm4,0.499996819,0.000003181,0.111759613
1,xen-vm1,0.500043231,0.000043231,0.188272324
2,xen-vm2,0.500043740,0.000043740,0.100010109
3,xen-vm3,0.500049764,0.000049764,0.100007718
4,xen-vm4,0.500019755,0.000019755,0.111729604
1,xen-vm1,0.499999762,0.000000238,0.188252331
2,xen-vm2,0.499997346,0.000002654,0.100007693
3,xen-vm3,0.499993587,0.000006413,0.100003959
4,xen-vm4,0.499989981,0.000010019,0.111725998
1,xen-vm1,0.500004739,0.000004739,0.188267089
2,xen-vm2,0.500038166,0.000038166,0.100041120
3,xen-vm3,0.500046643,0.000046643,0.100012436
4,xen-vm4,0.500024573,0.000024573,0.111703928
1,xen-vm1,0.500053546,0.000053546,0.188296062
2,xen-vm2,0.500018804,0.000018804,0.100006378
3,xen-vm3,0.500007481,0.000007481,0.100001113
4,xen-vm4,0.500005691,0.000005691,0.111702138
1,xen-vm1,0.499998533,0.000001467,0.188288904
2,xen-vm2,0.500000322,0.000000322,0.100008167
3,xen-vm3,0.500009435,0.000009435,0.100010226
4,xen-vm4,0.500010176,0.000010176,0.111702879
1,xen-vm1,0.500026731,0.000026731,0.188305459
2,xen-vm2,0.500027756,0.000027756,0.100009192
3,xen-vm3,0.500023188,0.000023188,0.100005658
4,xen-vm4,0.500005482,0.000005482,0.111685173
1,xen-vm1,0.500003724,0.000003724,0.188303701
2,xen-vm2,0.500010918,0.000010918,0.100016386
3,xen-vm3,0.500013573,0.000013573,0.100008313
4,xen-vm4,0.500011673,0.000011673,0.111683273
1,xen-vm1,0.500038281,0.000038281,0.188330309
2,xen-vm2,0.500031949,0.000031949,0.100010054
3,xen-vm3,0.500027739,0.000027739,0.100004103
4,xen-vm4,0.500004857,0.000004857,0.111660391
1,xen-vm1,0.500010944,0.000010944,0.188336396
2,xen-vm2,0.500009102,0.000009102,0.100008212
3,xen-vm3,0.500013340,0.000013340,0.100008341
4,xen-vm4,0.500009982,0.000009982,0.111657033
1,xen-vm1,0.500027568,0.000027568,0.188353982
2,xen-vm2,0.500030545,0.000030545,0.100011189
3,xen-vm3,0.500029087,0.000029087,0.100006883
4,xen-vm4,0.500006447,0.000006447,0.111634393
1,xen-vm1,0.500013105,0.000013105,0.188360640
2,xen-vm2,0.500012938,0.000012938,0.100011022
3,xen-vm3,0.500014619,0.000014619,0.100008564
4,xen-vm4,0.500020645,0.000020645,0.111640419
1,xen-vm1,0.500039129,0.000039129,0.188379124
2,xen-vm2,0.500041634,0.000041634,0.100013527
3,xen-vm3,0.500034783,0.000034783,0.100001713
4,xen-vm4,0.499991760,0.000008240,0.111597396
