entry,hostname,delta,error,lastcall
1,xen-vm1,0.019996591,0.000003409,2.359915507
1,xen-vm1,0.020004394,0.000004394,2.379919901
1,xen-vm1,0.019999072,0.000000928,2.399918973
1,xen-vm1,0.020001393,0.000001393,2.419920366
1,xen-vm1,0.019999154,0.000000846,2.439919520
1,xen-vm1,0.020001242,0.000001242,2.459920762
1,xen-vm1,0.019999210,0.000000790,2.479919972
1,xen-vm1,0.019998929,0.000001071,2.499918901
1,xen-vm1,0.020001105,0.000001105,2.519920006
1,xen-vm1,0.020000911,0.000000911,2.539920917
1,xen-vm1,0.019987785,0.000012215,2.559908702
1,xen-vm1,0.020010326,0.000010326,2.579919028
1,xen-vm1,0.020001204,0.000001204,2.599920232
1,xen-vm1,0.020001498,0.000001498,2.619921730
1,xen-vm1,0.020000290,0.000000290,2.639922020
1,xen-vm1,0.019997681,0.000002319,2.659919701
1,xen-vm1,0.020002966,0.000002966,2.679922667
1,xen-vm1,0.019998834,0.000001166,2.699921501
1,xen-vm1,0.020001511,0.000001511,2.719923012
1,xen-vm1,0.019997483,0.000002517,2.739920495
1,xen-vm1,0.019998994,0.000001006,2.759919489
1,xen-vm1,0.020003319,0.000003319,2.779922808
1,xen-vm1,0.020000252,0.000000252,2.799923060
1,xen-vm1,0.020000626,0.000000626,2.819923686
1,xen-vm1,0.019999573,0.000000427,2.839923259
1,xen-vm1,0.019996258,0.000003742,2.859919517
1,xen-vm1,0.020006599,0.000006599,2.879926116
1,xen-vm1,0.019996423,0.000003577,2.899922539
1,xen-vm1,0.020001633,0.000001633,2.919924172
1,xen-vm1,0.020000073,0.000000073,2.939924245
1,xen-vm1,0.019999527,0.000000473,2.959923772
1,xen-vm1,0.020000906,0.000000906,2.979924678
1,xen-vm1,0.019999147,0.000000853,2.999923825
1,xen-vm1,0.020010223,0.000010223,3.019934048
1,xen-vm1,0.019989815,0.000010185,3.039923863
1,xen-vm1,0.019997168,0.000002832,3.059921031
1,xen-vm1,0.020003257,0.000003257,3.079924288
1,xen-vm1,0.020000537,0.000000537,3.099924825
1,xen-vm1,0.020002012,0.000002012,3.119926837
1,xen-vm1,0.019999310,0.000000690,3.139926147
1,xen-vm1,0.019995711,0.000004289,3.159921858
1,xen-vm1,0.020004071,0.000004071,3.179925929
1,xen-vm1,0.020000844,0.000000844,3.199926773
1,xen-vm1,0.019998330,0.000001670,3.219925103
1,xen-vm1,0.019999804,0.000000196,3.239924907
1,xen-vm1,0.019997806,0.000002194,3.259922713
1,xen-vm1,0.020004695,0.000004695,3.279927408
1,xen-vm1,0.019999861,0.000000139,3.299927269
1,xen-vm1,0.020000314,0.000000314,3.319927583
1,xen-vm1,0.019999174,0.000000826,3.339926757
1,xen-vm1,0.019993780,0.000006220,3.359920537
1,xen-vm1,0.020006448,0.000006448,3.379926985
1,xen-vm1,0.019999007,0.000000993,3.399925992
1,xen-vm1,0.020001761,0.000001761,3.419927753
1,xen-vm1,0.019995809,0.000004191,3.439923562
1,xen-vm1,0.020000002,0.000000002,3.459923564
1,xen-vm1,0.020005486,0.000005486,3.479929050
1,xen-vm1,0.019997822,0.000002178,3.499926872
1,xen-vm1,0.020001719,0.000001719,3.519928591
1,xen-vm1,0.019999756,0.000000244,3.539928347
1,xen-vm1,0.019999528,0.000000472,3.559927875
1,xen-vm1,0.020000560,0.000000560,3.579928435
1,xen-vm1,0.020000014,0.000000014,3.599928449
1,xen-vm1,0.019999292,0.000000708,3.619927741
1,xen-vm1,0.020000006,0.000000006,3.639927747
1,xen-vm1,0.019997487,0.000002513,3.659925234
1,xen-vm1,0.020003351,0.000003351,3.679928585
1,xen-vm1,0.019999646,0.000000354,3.699928231
1,xen-vm1,0.020001267,0.000001267,3.719929498
1,xen-vm1,0.019999220,0.000000780,3.739928718
1,xen-vm1,0.019998500,0.000001500,3.759927218
1,xen-vm1,0.020002563,0.000002563,3.779929781
1,xen-vm1,0.019999516,0.000000484,3.799929297
1,xen-vm1,0.020000620,0.000000620,3.819929917
1,xen-vm1,0.019999801,0.000000199,3.839929718
1,xen-vm1,0.019994451,0.000005549,3.859924169
1,xen-vm1,0.020007697,0.000007697,3.879931866
1,xen-vm1,0.019998443,0.000001557,3.899930309
1,xen-vm1,0.019999636,0.000000364,3.919929945
1,xen-vm1,0.019999848,0.000000152,3.939929793
1,xen-vm1,0.019998148,0.000001852,3.959927941
1,xen-vm1,0.020004183,0.000004183,3.979932124
1,xen-vm1,0.019998561,0.000001439,3.999930685
1,xen-vm1,0.020002079,0.000002079,4.019932764
1,xen-vm1,0.019999084,0.000000916,4.039931848
1,xen-vm1,0.019996366,0.000003634,4.059928214
1,xen-vm1,0.020003412,0.000003412,4.079931626
1,xen-vm1,0.019999377,0.000000623,4.099931003
1,xen-vm1,0.020002535,0.000002535,4.119933538
1,xen-vm1,0.019998202,0.000001798,4.139931740
1,xen-vm1,0.019997589,0.000002411,4.159929329
1,xen-vm1,0.020003249,0.000003249,4.179932578
1,xen-vm1,0.020000508,0.000000508,4.199933086
1,xen-vm1,0.020001061,0.000001061,4.219934147
1,xen-vm1,0.019998786,0.000001214,4.239932933
1,xen-vm1,0.019997120,0.000002880,4.259930053
1,xen-vm1,0.020002528,0.000002528,4.279932581
1,xen-vm1,0.020000743,0.000000743,4.299933324
1,xen-vm1,0.020000460,0.000000460,4.319933784
1,xen-vm1,0.019998841,0.000001159,4.339932625
1,xen-vm1,0.019997308,0.000002692,4.359929933
1,xen-vm1,0.020003076,0.000003076,4.379933009
1,xen-vm1,0.020000450,0.000000450,4.399933459
1,xen-vm1,0.020000676,0.000000676,4.419934135
1,xen-vm1,0.019999856,0.000000144,4.439933991
1,xen-vm1,0.019998408,0.000001592,4.459932399
1,xen-vm1,0.020003184,0.000003184,4.479935583
1,xen-vm1,0.019999230,0.000000770,4.499934813
1,xen-vm1,0.020000029,0.000000029,4.519934842
1,xen-vm1,0.020000324,0.000000324,4.539935166
1,xen-vm1,0.019999187,0.000000813,4.559934353
1,xen-vm1,0.020001066,0.000001066,4.579935419
1,xen-vm1,0.019999006,0.000000994,4.599934425
1,xen-vm1,0.020001891,0.000001891,4.619936316
1,xen-vm1,0.020000177,0.000000177,4.639936493
1,xen-vm1,0.019996641,0.000003359,4.659933134
1,xen-vm1,0.020002019,0.000002019,4.679935153
1,xen-vm1,0.019999936,0.000000064,4.699935089
1,xen-vm1,0.020001257,0.000001257,4.719936346
1,xen-vm1,0.019998458,0.000001542,4.739934804
1,xen-vm1,0.019998440,0.000001560,4.759933244
1,xen-vm1,0.020003783,0.000003783,4.779937027
1,xen-vm1,0.020000039,0.000000039,4.799937066
1,xen-vm1,0.020000735,0.000000735,4.819937801
1,xen-vm1,0.020000217,0.000000217,4.839938018
1,xen-vm1,0.019994249,0.000005751,4.859932267
1,xen-vm1,0.020004928,0.000004928,4.879937195
1,xen-vm1,0.019999199,0.000000801,4.899936394
1,xen-vm1,0.020001736,0.000001736,4.919938130
1,xen-vm1,0.019999197,0.000000803,4.939937327
1,xen-vm1,0.019997460,0.000002540,4.959934787
