entry,hostname,delta,error,lastcall
3,xen-vm3,0.050019889,0.000019889,1.590373691
4,xen-vm4,0.050020725,0.000020725,1.600376008
1,xen-vm1,0.050022369,0.000022369,1.620376842
2,xen-vm2,0.050028290,0.000028290,1.630366087
3,xen-vm3,0.049991023,0.000008977,1.640364714
4,xen-vm4,0.050021093,0.000021093,1.650397101
1,xen-vm1,0.050022518,0.000022518,1.670399360
2,xen-vm2,0.050023993,0.000023993,1.680390080
3,xen-vm3,0.050055936,0.000055936,1.690420650
4,xen-vm4,0.050019286,0.000019286,1.700416387
1,xen-vm1,0.050015049,0.000015049,1.720414409
2,xen-vm2,0.050014145,0.000014145,1.730404225
3,xen-vm3,0.050013043,0.000013043,1.740433693
4,xen-vm4,0.050009442,0.000009442,1.750425829
1,xen-vm1,0.050018170,0.000018170,1.770432579
2,xen-vm2,0.050028957,0.000028957,1.780433182
3,xen-vm3,0.050021071,0.000021071,1.790454764
4,xen-vm4,0.050034039,0.000034039,1.800459868
1,xen-vm1,0.050022301,0.000022301,1.820454880
2,xen-vm2,0.050012509,0.000012509,1.830445691
3,xen-vm3,0.050024079,0.000024079,1.840478843
4,xen-vm4,0.050020036,0.000020036,1.850479904
1,xen-vm1,0.050023038,0.000023038,1.870477918
2,xen-vm2,0.050021113,0.000021113,1.880466804
3,xen-vm3,0.049988445,0.000011555,1.890467288
4,xen-vm4,0.050021586,0.000021586,1.900501490
1,xen-vm1,0.050020516,0.000020516,1.920498434
2,xen-vm2,0.050017281,0.000017281,1.930484085
3,xen-vm3,0.050051913,0.000051913,1.940519201
4,xen-vm4,0.050018666,0.000018666,1.950520156
1,xen-vm1,0.050019625,0.000019625,1.970518059
2,xen-vm2,0.050034863,0.000034863,1.980518948
3,xen-vm3,0.049990891,0.000009109,1.990510092
4,xen-vm4,0.049984987,0.000015013,2.000505143
1,xen-vm1,0.050024625,0.000024625,2.020542684
2,xen-vm2,0.050052769,0.000052769,2.030571717
3,xen-vm3,0.050056733,0.000056733,2.040566825
4,xen-vm4,0.050028317,0.000028317,2.050533460
1,xen-vm1,0.050026945,0.000026945,2.070569629
2,xen-vm2,0.049993699,0.000006301,2.080565416
3,xen-vm3,0.050028298,0.000028298,2.090595123
4,xen-vm4,0.050057272,0.000057272,2.100590732
1,xen-vm1,0.050021640,0.000021640,2.120591269
2,xen-vm2,0.050040469,0.000040469,2.130605885
3,xen-vm3,0.050012218,0.000012218,2.140607341
4,xen-vm4,0.050026246,0.000026246,2.150616978
1,xen-vm1,0.050016027,0.000016027,2.170607296
2,xen-vm2,0.050025700,0.000025700,2.180631585
3,xen-vm3,0.050039860,0.000039860,2.190647201
4,xen-vm4,0.050035858,0.000035858,2.200652836
1,xen-vm1,0.050055670,0.000055670,2.220662966
2,xen-vm2,0.050020100,0.000020100,2.230651685
3,xen-vm3,0.050011138,0.000011138,2.240658339
4,xen-vm4,0.050008317,0.000008317,2.250661153
1,xen-vm1,0.049994036,0.000005964,2.270657002
2,xen-vm2,0.049991018,0.000008982,2.280642703
3,xen-vm3,0.050005771,0.000005771,2.290664110
4,xen-vm4,0.050003350,0.000003350,2.300664503
1,xen-vm1,0.050011381,0.000011381,2.320668383
2,xen-vm2,0.050039998,0.000039998,2.330682701
3,xen-vm3,0.050024827,0.000024827,2.340688937
4,xen-vm4,0.050021592,0.000021592,2.350686095
1,xen-vm1,0.050019107,0.000019107,2.370687490
2,xen-vm2,0.049993915,0.000006085,2.380676616
3,xen-vm3,0.050016070,0.000016070,2.390705007
4,xen-vm4,0.050016243,0.000016243,2.400702338
1,xen-vm1,0.050022770,0.000022770,2.420710260
2,xen-vm2,0.050048127,0.000048127,2.430724743
3,xen-vm3,0.050024254,0.000024254,2.440729261
4,xen-vm4,0.050026649,0.000026649,2.450728987
1,xen-vm1,0.050016555,0.000016555,2.470726815
2,xen-vm2,0.050021999,0.000021999,2.480746742
3,xen-vm3,0.050016929,0.000016929,2.490746190
4,xen-vm4,0.050016729,0.000016729,2.500745716
1,xen-vm1,0.050024784,0.000024784,2.520751599
2,xen-vm2,0.050017310,0.000017310,2.530764052
3,xen-vm3,0.050017225,0.000017225,2.540763415
4,xen-vm4,0.050023106,0.000023106,2.550768822
1,xen-vm1,0.050017702,0.000017702,2.570769301
2,xen-vm2,0.049991417,0.000008583,2.580755469
3,xen-vm3,0.050047333,0.000047333,2.590810748
4,xen-vm4,0.050040128,0.000040128,2.600808950
1,xen-vm1,0.050046672,0.000046672,2.620815973
2,xen-vm2,0.050048120,0.000048120,2.630803589
3,xen-vm3,0.049997885,0.000002115,2.640808633
4,xen-vm4,0.050004594,0.000004594,2.650813544
1,xen-vm1,0.049995149,0.000004851,2.670811122
2,xen-vm2,0.050025634,0.000025634,2.680829223
3,xen-vm3,0.050022674,0.000022674,2.690831307
4,xen-vm4,0.050022843,0.000022843,2.700836387
1,xen-vm1,0.050021211,0.000021211,2.720832333
2,xen-vm2,0.050023560,0.000023560,2.730852783
3,xen-vm3,0.050014995,0.000014995,2.740846302
4,xen-vm4,0.050006077,0.000006077,2.750842464
1,xen-vm1,0.050033398,0.000033398,2.770865731
2,xen-vm2,0.050004625,0.000004625,2.780857408
3,xen-vm3,0.050031698,0.000031698,2.790878000
4,xen-vm4,0.050035483,0.000035483,2.800877947
1,xen-vm1,0.050011201,0.000011201,2.820876932
2,xen-vm2,0.050012429,0.000012429,2.830869837
3,xen-vm3,0.050022343,0.000022343,2.840900343
4,xen-vm4,0.049991898,0.000008102,2.850869845
1,xen-vm1,0.050022332,0.000022332,2.870899264
2,xen-vm2,0.050026507,0.000026507,2.880896344
3,xen-vm3,0.050019803,0.000019803,2.890920146
4,xen-vm4,0.050049470,0.000049470,2.900919315
1,xen-vm1,0.050019295,0.000019295,2.920918559
2,xen-vm2,0.050015526,0.000015526,2.930911870
3,xen-vm3,0.050022322,0.000022322,2.940942468
4,xen-vm4,0.050006461,0.000006461,2.950925776
1,xen-vm1,0.050023157,0.000023157,2.970941716
2,xen-vm2,0.050027604,0.000027604,2.980939474
3,xen-vm3,0.050019618,0.000019618,2.990962086
4,xen-vm4,0.050036539,0.000036539,3.000962315
1,xen-vm1,0.050021349,0.000021349,3.020963065
2,xen-vm2,0.050020701,0.000020701,3.030960175
3,xen-vm3,0.050007826,0.000007826,3.040969912
4,xen-vm4,0.050026642,0.000026642,3.050988957
1,xen-vm1,0.050026467,0.000026467,3.070989532
2,xen-vm2,0.050017230,0.000017230,3.080977405
3,xen-vm3,0.050047420,0.000047420,3.091017332
4,xen-vm4,0.050018065,0.000018065,3.101007022
1,xen-vm1,0.050016829,0.000016829,3.121006361
2,xen-vm2,0.050032691,0.000032691,3.131010096
3,xen-vm3,0.050011321,0.000011321,3.141028653
4,xen-vm4,0.050033470,0.000033470,3.151040492
1,xen-vm1,0.050021194,0.000021194,3.171027555
2,xen-vm2,0.050014659,0.000014659,3.181024755
3,xen-vm3,0.050029817,0.000029817,3.191058470
4,xen-vm4,0.050006267,0.000006267,3.201046759
1,xen-vm1,0.050024056,0.000024056,3.221051611
2,xen-vm2,0.050017107,0.000017107,3.231041862
3,xen-vm3,0.050013028,0.000013028,3.241071498
4,xen-vm4,0.050048649,0.000048649,3.251095408
1,xen-vm1,0.050020007,0.000020007,3.271071618
2,xen-vm2,0.050029567,0.000029567,3.281071429
3,xen-vm3,0.049992234,0.000007766,3.291063732
4,xen-vm4,0.049993409,0.000006591,3.301088817
1,xen-vm1,0.050014934,0.000014934,3.321086552
2,xen-vm2,0.050013579,0.000013579,3.331085008
3,xen-vm3,0.050021984,0.000021984,3.341085716
4,xen-vm4,0.050029784,0.000029784,3.351118601
1,xen-vm1,0.050027903,0.000027903,3.371114455
2,xen-vm2,0.050021545,0.000021545,3.381106553
3,xen-vm3,0.050046410,0.000046410,3.391132126
4,xen-vm4,0.050033656,0.000033656,3.401152257
1,xen-vm1,0.050034132,0.000034132,3.421148587
2,xen-vm2,0.050022958,0.000022958,3.431129511
3,xen-vm3,0.049991155,0.000008845,3.441123281
4,xen-vm4,0.050003911,0.000003911,3.451156168
1,xen-vm1,0.050003598,0.000003598,3.471152185
2,xen-vm2,0.050034626,0.000034626,3.481164137
3,xen-vm3,0.050023223,0.000023223,3.491146504
4,xen-vm4,0.050035265,0.000035265,3.501191433
1,xen-vm1,0.050035232,0.000035232,3.521187417
2,xen-vm2,0.050005019,0.000005019,3.531169156
3,xen-vm3,0.050033882,0.000033882,3.541180386
4,xen-vm4,0.050006863,0.000006863,3.551198296
1,xen-vm1,0.050010038,0.000010038,3.571197455
2,xen-vm2,0.050037535,0.000037535,3.581206691
3,xen-vm3,0.050004262,0.000004262,3.591184648
4,xen-vm4,0.050031587,0.000031587,3.601229883
1,xen-vm1,0.050032193,0.000032193,3.621229648
2,xen-vm2,0.050027398,0.000027398,3.631234089
3,xen-vm3,0.050038305,0.000038305,3.641222953
4,xen-vm4,0.050011802,0.000011802,3.651241685
1,xen-vm1,0.050012230,0.000012230,3.671241878
2,xen-vm2,0.049999357,0.000000643,3.681233446
3,xen-vm3,0.050004594,0.000004594,3.691227547
4,xen-vm4,0.050023880,0.000023880,3.701265565
1,xen-vm1,0.050064785,0.000064785,3.721306663
2,xen-vm2,0.050023522,0.000023522,3.731256968
3,xen-vm3,0.050049431,0.000049431,3.741276978
4,xen-vm4,0.049984263,0.000015737,3.751249828
1,xen-vm1,0.049975487,0.000024513,3.771282150
2,xen-vm2,0.050031430,0.000031430,3.781288398
3,xen-vm3,0.049992016,0.000007984,3.791268994
4,xen-vm4,0.050058254,0.000058254,3.801308082
1,xen-vm1,0.050028948,0.000028948,3.821311098
2,xen-vm2,0.050009179,0.000009179,3.831297577
3,xen-vm3,0.050037077,0.000037077,3.841306071
4,xen-vm4,0.049982278,0.000017722,3.851290360
1,xen-vm1,0.050011622,0.000011622,3.871322720
2,xen-vm2,0.050026179,0.000026179,3.881323756
3,xen-vm3,0.050006903,0.000006903,3.891312974
4,xen-vm4,0.050054507,0.000054507,3.901344867
1,xen-vm1,0.050024688,0.000024688,3.921347408
2,xen-vm2,0.050011617,0.000011617,3.931335373
3,xen-vm3,0.050018454,0.000018454,3.941331428
4,xen-vm4,0.050017123,0.000017123,3.951361990
1,xen-vm1,0.050016267,0.000016267,3.971363675
2,xen-vm2,0.050014259,0.000014259,3.981349632
3,xen-vm3,0.050020971,0.000020971,3.991352399
4,xen-vm4,0.050004074,0.000004074,4.001366064
1,xen-vm1,0.050002985,0.000002985,4.021366660
2,xen-vm2,0.050019708,0.000019708,4.031369340
3,xen-vm3,0.050004380,0.000004380,4.041356779
4,xen-vm4,0.049991081,0.000008919,4.051357145
1,xen-vm1,0.050027224,0.000027224,4.071393884
2,xen-vm2,0.050026669,0.000026669,4.081396009
3,xen-vm3,0.050060305,0.000060305,4.091417084
4,xen-vm4,0.050038891,0.000038891,4.101396036
1,xen-vm1,0.050008309,0.000008309,4.121402193
2,xen-vm2,0.050013296,0.000013296,4.131409305
3,xen-vm3,0.049984133,0.000015867,4.141401217
4,xen-vm4,0.050042001,0.000042001,4.151438037
1,xen-vm1,0.050028308,0.000028308,4.171430501
2,xen-vm2,0.050013994,0.000013994,4.181423299
3,xen-vm3,0.050014372,0.000014372,4.191415589
4,xen-vm4,0.049978372,0.000021628,4.201416409
1,xen-vm1,0.049995527,0.000004473,4.221426028
2,xen-vm2,0.049992792,0.000007208,4.231416091
3,xen-vm3,0.049998864,0.000001136,4.241414453
4,xen-vm4,0.050002485,0.000002485,4.251418894
1,xen-vm1,0.050021305,0.000021305,4.271447333
2,xen-vm2,0.050032258,0.000032258,4.281448349
3,xen-vm3,0.050019150,0.000019150,4.291433603
4,xen-vm4,0.050043477,0.000043477,4.301462371
1,xen-vm1,0.050025156,0.000025156,4.321472489
2,xen-vm2,0.050012158,0.000012158,4.331460507
3,xen-vm3,0.050037909,0.000037909,4.341471512
4,xen-vm4,0.049990094,0.000009906,4.351452465
1,xen-vm1,0.050011103,0.000011103,4.371483592
2,xen-vm2,0.050020458,0.000020458,4.381480965
3,xen-vm3,0.050004134,0.000004134,4.391475646
4,xen-vm4,0.050051488,0.000051488,4.401503953
1,xen-vm1,0.050024953,0.000024953,4.421508545
2,xen-vm2,0.050015586,0.000015586,4.431496551
3,xen-vm3,0.050040644,0.000040644,4.441516290
4,xen-vm4,0.049998824,0.000001176,4.451502777
1,xen-vm1,0.050028953,0.000028953,4.471537498
2,xen-vm2,0.050032694,0.000032694,4.481529245
3,xen-vm3,0.050035310,0.000035310,4.491551600
4,xen-vm4,0.050046624,0.000046624,4.501549401
1,xen-vm1,0.050019152,0.000019152,4.521556650
2,xen-vm2,0.050012892,0.000012892,4.531542137
3,xen-vm3,0.050025117,0.000025117,4.541576717
4,xen-vm4,0.049990703,0.000009297,4.551540104
1,xen-vm1,0.050021373,0.000021373,4.571578023
2,xen-vm2,0.050026169,0.000026169,4.581568306
3,xen-vm3,0.050008614,0.000008614,4.591585331
4,xen-vm4,0.050047875,0.000047875,4.601587979
1,xen-vm1,0.050021823,0.000021823,4.621599846
2,xen-vm2,0.050017085,0.000017085,4.631585391
3,xen-vm3,0.050029883,0.000029883,4.641615214
4,xen-vm4,0.049994582,0.000005418,4.651582561
1,xen-vm1,0.050019495,0.000019495,4.671619341
2,xen-vm2,0.050025583,0.000025583,4.681610974
3,xen-vm3,0.050019712,0.000019712,4.691634926
4,xen-vm4,0.050048336,0.000048336,4.701630897
1,xen-vm1,0.050012607,0.000012607,4.721631948
2,xen-vm2,0.050015567,0.000015567,4.731626541
3,xen-vm3,0.050012589,0.000012589,4.741647515
4,xen-vm4,0.050001403,0.000001403,4.751632300
1,xen-vm1,0.050019874,0.000019874,4.771651822
2,xen-vm2,0.050050004,0.000050004,4.781676545
3,xen-vm3,0.050018632,0.000018632,4.791666147
4,xen-vm4,0.050035874,0.000035874,4.801668174
1,xen-vm1,0.050024743,0.000024743,4.821676565
2,xen-vm2,0.050009104,0.000009104,4.831685649
3,xen-vm3,0.050025211,0.000025211,4.841691358
4,xen-vm4,0.049994821,0.000005179,4.851662995
1,xen-vm1,0.050022041,0.000022041,4.871698606
2,xen-vm2,0.050028627,0.000028627,4.881714276
3,xen-vm3,0.050018498,0.000018498,4.891709856
4,xen-vm4,0.050045914,0.000045914,4.901708909
1,xen-vm1,0.050021912,0.000021912,4.921720518
2,xen-vm2,0.050011492,0.000011492,4.931725768
3,xen-vm3,0.050019873,0.000019873,4.941729729
4,xen-vm4,0.049998589,0.000001411,4.951707498
1,xen-vm1,0.050018428,0.000018428,4.971738946
2,xen-vm2,0.050031749,0.000031749,4.981757517
3,xen-vm3,0.050029157,0.000029157,4.991758886
4,xen-vm4,0.050045903,0.000045903,5.001753401
1,xen-vm1,0.050022715,0.000022715,5.021761661
2,xen-vm2,0.050000677,0.000000677,5.031758194
3,xen-vm3,0.050018791,0.000018791,5.041777677
4,xen-vm4,0.049991445,0.000008555,5.051744846
1,xen-vm1,0.050025974,0.000025974,5.071787635
2,xen-vm2,0.050038189,0.000038189,5.081796383
3,xen-vm3,0.050040568,0.000040568,5.091818245
4,xen-vm4,0.050048335,0.000048335,5.101793181
1,xen-vm1,0.050010504,0.000010504,5.121798139
2,xen-vm2,0.049996817,0.000003183,5.131793200
3,xen-vm3,0.050004182,0.000004182,5.141822427
4,xen-vm4,0.050364593,0.000364593,5.152157774
1,xen-vm1,0.049963156,0.000036844,5.171761295
2,xen-vm2,0.050047890,0.000047890,5.181841090
3,xen-vm3,0.049978049,0.000021951,5.191800476
4,xen-vm4,0.049648370,0.000351630,5.201806144
1,xen-vm1,0.050084626,0.000084626,5.221845921
2,xen-vm2,0.050011043,0.000011043,5.231852133
3,xen-vm3,0.050034766,0.000034766,5.241835242
4,xen-vm4,0.050034303,0.000034303,5.251840447
1,xen-vm1,0.050016356,0.000016356,5.271862277
2,xen-vm2,0.050018769,0.000018769,5.281870902
3,xen-vm3,0.050028479,0.000028479,5.291863721
4,xen-vm4,0.050007635,0.000007635,5.301848082
1,xen-vm1,0.050018699,0.000018699,5.321880976
2,xen-vm2,0.049993991,0.000006009,5.331864893
3,xen-vm3,0.050009790,0.000009790,5.341873511
4,xen-vm4,0.050022030,0.000022030,5.351870112
1,xen-vm1,0.050019753,0.000019753,5.371900729
2,xen-vm2,0.050027460,0.000027460,5.381892353
3,xen-vm3,0.050040859,0.000040859,5.391914370
4,xen-vm4,0.050049099,0.000049099,5.401919211
1,xen-vm1,0.050023222,0.000023222,5.421923951
2,xen-vm2,0.050013777,0.000013777,5.431906130
3,xen-vm3,0.050002500,0.000002500,5.441916870
4,xen-vm4,0.049992445,0.000007555,5.451911656
1,xen-vm1,0.050017639,0.000017639,5.471941590
2,xen-vm2,0.050028614,0.000028614,5.481934744
3,xen-vm3,0.050038243,0.000038243,5.491955113
4,xen-vm4,0.050051297,0.000051297,5.501962953
1,xen-vm1,0.050024179,0.000024179,5.521965769
2,xen-vm2,0.050025725,0.000025725,5.531960469
3,xen-vm3,0.050003788,0.000003788,5.541958901
4,xen-vm4,0.049990879,0.000009121,5.551953832
1,xen-vm1,0.050017044,0.000017044,5.571982813
2,xen-vm2,0.050027154,0.000027154,5.581987623
3,xen-vm3,0.050027643,0.000027643,5.591986544
4,xen-vm4,0.050042146,0.000042146,5.601995978
1,xen-vm1,0.050028477,0.000028477,5.622011290
2,xen-vm2,0.050015542,0.000015542,5.632003165
3,xen-vm3,0.050014415,0.000014415,5.642000959
4,xen-vm4,0.050011121,0.000011121,5.652007099
1,xen-vm1,0.050013031,0.000013031,5.672024321
2,xen-vm2,0.050025945,0.000025945,5.682029110
3,xen-vm3,0.050041695,0.000041695,5.692042654
4,xen-vm4,0.050038396,0.000038396,5.702045495
1,xen-vm1,0.050030589,0.000030589,5.722054910
2,xen-vm2,0.050017588,0.000017588,5.732046698
3,xen-vm3,0.049996356,0.000003644,5.742039010
4,xen-vm4,0.049991709,0.000008291,5.752037204
1,xen-vm1,0.050008868,0.000008868,5.772063778
2,xen-vm2,0.050022817,0.000022817,5.782069515
3,xen-vm3,0.050017727,0.000017727,5.792056737
4,xen-vm4,0.050023312,0.000023312,5.802060516
1,xen-vm1,0.050032256,0.000032256,5.822096034
2,xen-vm2,0.050019022,0.000019022,5.832088537
3,xen-vm3,0.050031120,0.000031120,5.842087857
4,xen-vm4,0.050024717,0.000024717,5.852085233
1,xen-vm1,0.050014188,0.000014188,5.872110222
2,xen-vm2,0.050026665,0.000026665,5.882115202
3,xen-vm3,0.050020145,0.000020145,5.892108002
4,xen-vm4,0.050016064,0.000016064,5.902101297
1,xen-vm1,0.050022694,0.000022694,5.922132916
2,xen-vm2,0.050018588,0.000018588,5.932133790
3,xen-vm3,0.050022478,0.000022478,5.942130480
4,xen-vm4,0.050021149,0.000021149,5.952122446
1,xen-vm1,0.050027587,0.000027587,5.972160503
2,xen-vm2,0.050026632,0.000026632,5.982160422
3,xen-vm3,0.050019365,0.000019365,5.992149845
4,xen-vm4,0.050024455,0.000024455,6.002146901
1,xen-vm1,0.050017165,0.000017165,6.022177668
2,xen-vm2,0.050024002,0.000024002,6.032184424
3,xen-vm3,0.050022967,0.000022967,6.042172812
4,xen-vm4,0.050021782,0.000021782,6.052168683
1,xen-vm1,0.050026685,0.000026685,6.072204353
2,xen-vm2,0.050017506,0.000017506,6.082201930
3,xen-vm3,0.050042958,0.000042958,6.092215770
4,xen-vm4,0.050024928,0.000024928,6.102193611
1,xen-vm1,0.050017814,0.000017814,6.122222167
2,xen-vm2,0.050016930,0.000016930,6.132218860
3,xen-vm3,0.050022367,0.000022367,6.142238137
4,xen-vm4,0.050027417,0.000027417,6.152221028
1,xen-vm1,0.050016735,0.000016735,6.172238902
2,xen-vm2,0.050029877,0.000029877,6.182248737
3,xen-vm3,0.050018582,0.000018582,6.192256719
4,xen-vm4,0.050042466,0.000042466,6.202263494
1,xen-vm1,0.050028223,0.000028223,6.222267125
2,xen-vm2,0.050012780,0.000012780,6.232261517
3,xen-vm3,0.050020705,0.000020705,6.242277424
4,xen-vm4,0.049998956,0.000001044,6.252262450
1,xen-vm1,0.050013257,0.000013257,6.272280382
2,xen-vm2,0.050025049,0.000025049,6.282286566
3,xen-vm3,0.050013803,0.000013803,6.292291227
4,xen-vm4,0.050011609,0.000011609,6.302274059
1,xen-vm1,0.050022650,0.000022650,6.322303032
2,xen-vm2,0.050016637,0.000016637,6.332303203
3,xen-vm3,0.050029083,0.000029083,6.342320310
4,xen-vm4,0.050023168,0.000023168,6.352297227
1,xen-vm1,0.050018494,0.000018494,6.372321526
2,xen-vm2,0.050027897,0.000027897,6.382331100
3,xen-vm3,0.050026828,0.000026828,6.392347138
4,xen-vm4,0.050049688,0.000049688,6.402346915
1,xen-vm1,0.050026710,0.000026710,6.422348236
2,xen-vm2,0.050015612,0.000015612,6.432346712
3,xen-vm3,0.050025051,0.000025051,6.442372189
4,xen-vm4,0.049993914,0.000006086,6.452340829
1,xen-vm1,0.050017458,0.000017458,6.472365694
