entry,hostname,delta,error,lastcall
1,xen-vm1,0.030008575,0.000008575,3.179883380
1,xen-vm1,0.029997863,0.000002137,3.209881243
1,xen-vm1,0.030000085,0.000000085,3.239881328
1,xen-vm1,0.029999930,0.000000070,3.269881258
1,xen-vm1,0.029997149,0.000002851,3.299878407
1,xen-vm1,0.029997652,0.000002348,3.329876059
1,xen-vm1,0.030004360,0.000004360,3.359880419
1,xen-vm1,0.030000419,0.000000419,3.389880838
1,xen-vm1,0.029998587,0.000001413,3.419879425
1,xen-vm1,0.029993059,0.000006941,3.449872484
1,xen-vm1,0.030008868,0.000008868,3.479881352
1,xen-vm1,0.029998627,0.000001373,3.509879979
1,xen-vm1,0.029983189,0.000016811,3.539863168
1,xen-vm1,0.030017824,0.000017824,3.569880992
1,xen-vm1,0.029995655,0.000004345,3.599876647
1,xen-vm1,0.029998943,0.000001057,3.629875590
1,xen-vm1,0.030000364,0.000000364,3.659875954
1,xen-vm1,0.030004124,0.000004124,3.689880078
1,xen-vm1,0.029996588,0.000003412,3.719876666
1,xen-vm1,0.029993998,0.000006002,3.749870664
1,xen-vm1,0.030009713,0.000009713,3.779880377
1,xen-vm1,0.029997249,0.000002751,3.809877626
1,xen-vm1,0.029999109,0.000000891,3.839876735
1,xen-vm1,0.030000159,0.000000159,3.869876894
1,xen-vm1,0.029998481,0.000001519,3.899875375
1,xen-vm1,0.029999577,0.000000423,3.929874952
1,xen-vm1,0.030000928,0.000000928,3.959875880
1,xen-vm1,0.030005158,0.000005158,3.989881038
1,xen-vm1,0.029995367,0.000004633,4.019876405
1,xen-vm1,0.029992617,0.000007383,4.049869022
1,xen-vm1,0.030009698,0.000009698,4.079878720
1,xen-vm1,0.029999199,0.000000801,4.109877919
1,xen-vm1,0.030000540,0.000000540,4.139878459
1,xen-vm1,0.029996698,0.000003302,4.169875157
1,xen-vm1,0.029999478,0.000000522,4.199874635
1,xen-vm1,0.029999089,0.000000911,4.229873724
1,xen-vm1,0.030000033,0.000000033,4.259873757
1,xen-vm1,0.030001830,0.000001830,4.289875587
1,xen-vm1,0.029999468,0.000000532,4.319875055
1,xen-vm1,0.029993371,0.000006629,4.349868426
1,xen-vm1,0.030009530,0.000009530,4.379877956
1,xen-vm1,0.029998982,0.000001018,4.409876938
1,xen-vm1,0.029999357,0.000000643,4.439876295
1,xen-vm1,0.029998283,0.000001717,4.469874578
1,xen-vm1,0.029997421,0.000002579,4.499871999
1,xen-vm1,0.029998786,0.000001214,4.529870785
1,xen-vm1,0.030003983,0.000003983,4.559874768
1,xen-vm1,0.029999953,0.000000047,4.589874721
1,xen-vm1,0.030000575,0.000000575,4.619875296
1,xen-vm1,0.029995693,0.000004307,4.649870989
1,xen-vm1,0.029983397,0.000016603,4.679854386
1,xen-vm1,0.030019282,0.000019282,4.709873668
1,xen-vm1,0.030002672,0.000002672,4.739876340
1,xen-vm1,0.029997151,0.000002849,4.769873491
1,xen-vm1,0.030000573,0.000000573,4.799874064
1,xen-vm1,0.029996052,0.000003948,4.829870116
1,xen-vm1,0.030001486,0.000001486,4.859871602
1,xen-vm1,0.029999273,0.000000727,4.889870875
1,xen-vm1,0.030001119,0.000001119,4.919871994
1,xen-vm1,0.030001002,0.000001002,4.949872996
1,xen-vm1,0.029999571,0.000000429,4.979872567
1,xen-vm1,0.030000074,0.000000074,5.009872641
1,xen-vm1,0.029999479,0.000000521,5.039872120
1,xen-vm1,0.029999222,0.000000778,5.069871342
1,xen-vm1,0.029998952,0.000001048,5.099870294
1,xen-vm1,0.029998473,0.000001527,5.129868767
1,xen-vm1,0.030001373,0.000001373,5.159870140
1,xen-vm1,0.029998934,0.000001066,5.189869074
1,xen-vm1,0.030001909,0.000001909,5.219870983
1,xen-vm1,0.029999571,0.000000429,5.249870554
1,xen-vm1,0.030000573,0.000000573,5.279871127
1,xen-vm1,0.029999974,0.000000026,5.309871101
1,xen-vm1,0.029999679,0.000000321,5.339870780
1,xen-vm1,0.030000410,0.000000410,5.369871190
1,xen-vm1,0.029998774,0.000001226,5.399869964
1,xen-vm1,0.029998677,0.000001323,5.429868641
1,xen-vm1,0.030001490,0.000001490,5.459870131
1,xen-vm1,0.030001566,0.000001566,5.489871697
1,xen-vm1,0.029996846,0.000003154,5.519868543
1,xen-vm1,0.030001566,0.000001566,5.549870109
1,xen-vm1,0.030000107,0.000000107,5.579870216
1,xen-vm1,0.029999470,0.000000530,5.609869686
1,xen-vm1,0.029999935,0.000000065,5.639869621
1,xen-vm1,0.030000270,0.000000270,5.669869891
1,xen-vm1,0.029997660,0.000002340,5.699867551
1,xen-vm1,0.029997788,0.000002212,5.729865339
1,xen-vm1,0.030001653,0.000001653,5.759866992
1,xen-vm1,0.030000856,0.000000856,5.789867848
1,xen-vm1,0.030000117,0.000000117,5.819867965
1,xen-vm1,0.030000213,0.000000213,5.849868178
1,xen-vm1,0.030000473,0.000000473,5.879868651
1,xen-vm1,0.029999069,0.000000931,5.909867720
1,xen-vm1,0.030001252,0.000001252,5.939868972
1,xen-vm1,0.029998227,0.000001773,5.969867199
1,xen-vm1,0.030000399,0.000000399,5.999867598
1,xen-vm1,0.029997508,0.000002492,6.029865106
1,xen-vm1,0.030004152,0.000004152,6.059869258
1,xen-vm1,0.029993560,0.000006440,6.089862818
1,xen-vm1,0.030004838,0.000004838,6.119867656
1,xen-vm1,0.029999005,0.000000995,6.149866661
1,xen-vm1,0.030000258,0.000000258,6.179866919
1,xen-vm1,0.029999690,0.000000310,6.209866609
1,xen-vm1,0.030002438,0.000002438,6.239869047
1,xen-vm1,0.029999193,0.000000807,6.269868240
1,xen-vm1,0.029997929,0.000002071,6.299866169
1,xen-vm1,0.029995918,0.000004082,6.329862087
1,xen-vm1,0.030002202,0.000002202,6.359864289
1,xen-vm1,0.030000283,0.000000283,6.389864572
1,xen-vm1,0.030001336,0.000001336,6.419865908
1,xen-vm1,0.030001904,0.000001904,6.449867812
1,xen-vm1,0.030008989,0.000008989,6.479876801
1,xen-vm1,0.029988391,0.000011609,6.509865192
1,xen-vm1,0.030001904,0.000001904,6.539867096
1,xen-vm1,0.029999176,0.000000824,6.569866272
1,xen-vm1,0.029997881,0.000002119,6.599864153
1,xen-vm1,0.029999240,0.000000760,6.629863393
1,xen-vm1,0.029998437,0.000001563,6.659861830
1,xen-vm1,0.030000837,0.000000837,6.689862667
1,xen-vm1,0.030000995,0.000000995,6.719863662
1,xen-vm1,0.029994164,0.000005836,6.749857826
1,xen-vm1,0.030007590,0.000007590,6.779865416
1,xen-vm1,0.029986960,0.000013040,6.809852376
1,xen-vm1,0.030009153,0.000009153,6.839861529
1,xen-vm1,0.030004408,0.000004408,6.869865937
1,xen-vm1,0.029997647,0.000002353,6.899863584
1,xen-vm1,0.030001564,0.000001564,6.929865148
1,xen-vm1,0.030001234,0.000001234,6.959866382
1,xen-vm1,0.029995373,0.000004627,6.989861755
1,xen-vm1,0.030003228,0.000003228,7.019864983
1,xen-vm1,0.029997680,0.000002320,7.049862663
1,xen-vm1,0.030001550,0.000001550,7.079864213
1,xen-vm1,0.030000395,0.000000395,7.109864608
1,xen-vm1,0.029994322,0.000005678,7.139858930
1,xen-vm1,0.030006038,0.000006038,7.169864968
1,xen-vm1,0.029997476,0.000002524,7.199862444
1,xen-vm1,0.030000965,0.000000965,7.229863409
1,xen-vm1,0.029998665,0.000001335,7.259862074
1,xen-vm1,0.029997035,0.000002965,7.289859109
1,xen-vm1,0.029990849,0.000009151,7.319849958
1,xen-vm1,0.030013159,0.000013159,7.349863117
1,xen-vm1,0.029998829,0.000001171,7.379861946
1,xen-vm1,0.030000046,0.000000046,7.409861992
1,xen-vm1,0.030000098,0.000000098,7.439862090
1,xen-vm1,0.030000067,0.000000067,7.469862157
1,xen-vm1,0.029999011,0.000000989,7.499861168
1,xen-vm1,0.030000542,0.000000542,7.529861710
1,xen-vm1,0.029999214,0.000000786,7.559860924
1,xen-vm1,0.029999997,0.000000003,7.589860921
1,xen-vm1,0.030001470,0.000001470,7.619862391
1,xen-vm1,0.029997436,0.000002564,7.649859827
1,xen-vm1,0.030001159,0.000001159,7.679860986
1,xen-vm1,0.030004538,0.000004538,7.709865524
1,xen-vm1,0.029996010,0.000003990,7.739861534
1,xen-vm1,0.030001080,0.000001080,7.769862614
1,xen-vm1,0.029997905,0.000002095,7.799860519
1,xen-vm1,0.029999864,0.000000136,7.829860383
1,xen-vm1,0.030000482,0.000000482,7.859860865
1,xen-vm1,0.030000260,0.000000260,7.889861125
1,xen-vm1,0.030002182,0.000002182,7.919863307
1,xen-vm1,0.029994176,0.000005824,7.949857483
1,xen-vm1,0.030002703,0.000002703,7.979860186
1,xen-vm1,0.030000182,0.000000182,8.009860368
1,xen-vm1,0.030000298,0.000000298,8.039860666
1,xen-vm1,0.030000808,0.000000808,8.069861474
1,xen-vm1,0.029996188,0.000003812,8.099857662
1,xen-vm1,0.030002258,0.000002258,8.129859920
1,xen-vm1,0.029999771,0.000000229,8.159859691
1,xen-vm1,0.030001686,0.000001686,8.189861377
1,xen-vm1,0.029999713,0.000000287,8.219861090
1,xen-vm1,0.029996033,0.000003967,8.249857123
1,xen-vm1,0.030002805,0.000002805,8.279859928
1,xen-vm1,0.029996652,0.000003348,8.309856580
1,xen-vm1,0.030002152,0.000002152,8.339858732
1,xen-vm1,0.030003100,0.000003100,8.369861832
1,xen-vm1,0.029998051,0.000001949,8.399859883
1,xen-vm1,0.030000243,0.000000243,8.429860126
1,xen-vm1,0.030001214,0.000001214,8.459861340
1,xen-vm1,0.029997880,0.000002120,8.489859220
1,xen-vm1,0.030000377,0.000000377,8.519859597
1,xen-vm1,0.029996228,0.000003772,8.549855825
1,xen-vm1,0.030002465,0.000002465,8.579858290
1,xen-vm1,0.030000406,0.000000406,8.609858696
1,xen-vm1,0.030000315,0.000000315,8.639859011
1,xen-vm1,0.030002315,0.000002315,8.669861326
1,xen-vm1,0.029994984,0.000005016,8.699856310
1,xen-vm1,0.030001984,0.000001984,8.729858294
1,xen-vm1,0.029999734,0.000000266,8.759858028
1,xen-vm1,0.030001365,0.000001365,8.789859393
1,xen-vm1,0.029992916,0.000007084,8.819852309
1,xen-vm1,0.030007365,0.000007365,8.849859674
1,xen-vm1,0.029996299,0.000003701,8.879855973
1,xen-vm1,0.030003365,0.000003365,8.909859338
1,xen-vm1,0.029999136,0.000000864,8.939858474
1,xen-vm1,0.029983883,0.000016117,8.969842357
1,xen-vm1,0.030014701,0.000014701,8.999857058
1,xen-vm1,0.030000329,0.000000329,9.029857387
1,xen-vm1,0.029999687,0.000000313,9.059857074
1,xen-vm1,0.029996567,0.000003433,9.089853641
1,xen-vm1,0.030005653,0.000005653,9.119859294
1,xen-vm1,0.029997489,0.000002511,9.149856783
1,xen-vm1,0.029999276,0.000000724,9.179856059
1,xen-vm1,0.030003581,0.000003581,9.209859640
1,xen-vm1,0.029998149,0.000001851,9.239857789
1,xen-vm1,0.030004863,0.000004863,9.269862652
1,xen-vm1,0.029995721,0.000004279,9.299858373
1,xen-vm1,0.029997762,0.000002238,9.329856135
1,xen-vm1,0.029999394,0.000000606,9.359855529
1,xen-vm1,0.030002601,0.000002601,9.389858130
1,xen-vm1,0.029999492,0.000000508,9.419857622
1,xen-vm1,0.029999767,0.000000233,9.449857389
1,xen-vm1,0.029997083,0.000002917,9.479854472
1,xen-vm1,0.030003200,0.000003200,9.509857672
1,xen-vm1,0.029998462,0.000001538,9.539856134
1,xen-vm1,0.030002233,0.000002233,9.569858367
1,xen-vm1,0.029999114,0.000000886,9.599857481
1,xen-vm1,0.029999127,0.000000873,9.629856608
1,xen-vm1,0.030000263,0.000000263,9.659856871
1,xen-vm1,0.030000306,0.000000306,9.689857177
1,xen-vm1,0.030000804,0.000000804,9.719857981
1,xen-vm1,0.029999016,0.000000984,9.749856997
1,xen-vm1,0.029999187,0.000000813,9.779856184
1,xen-vm1,0.029999242,0.000000758,9.809855426
1,xen-vm1,0.029997986,0.000002014,9.839853412
1,xen-vm1,0.030005026,0.000005026,9.869858438
1,xen-vm1,0.029999362,0.000000638,9.899857800
1,xen-vm1,0.029999611,0.000000389,9.929857411
1,xen-vm1,0.029997889,0.000002111,9.959855300
1,xen-vm1,0.030001686,0.000001686,9.989856986
1,xen-vm1,0.030000975,0.000000975,10.019857961
1,xen-vm1,0.029997170,0.000002830,10.049855131
1,xen-vm1,0.030001832,0.000001832,10.079856963
1,xen-vm1,0.029998174,0.000001826,10.109855137
1,xen-vm1,0.029999743,0.000000257,10.139854880
1,xen-vm1,0.030003790,0.000003790,10.169858670
1,xen-vm1,0.029999048,0.000000952,10.199857718
1,xen-vm1,0.029998203,0.000001797,10.229855921
1,xen-vm1,0.029999557,0.000000443,10.259855478
1,xen-vm1,0.030000166,0.000000166,10.289855644
1,xen-vm1,0.030001362,0.000001362,10.319857006
1,xen-vm1,0.029997605,0.000002395,10.349854611
1,xen-vm1,0.030002490,0.000002490,10.379857101
1,xen-vm1,0.029998830,0.000001170,10.409855931
1,xen-vm1,0.029998147,0.000001853,10.439854078
1,xen-vm1,0.030002545,0.000002545,10.469856623
1,xen-vm1,0.029999373,0.000000627,10.499855996
1,xen-vm1,0.029998218,0.000001782,10.529854214
1,xen-vm1,0.030000820,0.000000820,10.559855034
1,xen-vm1,0.029998313,0.000001687,10.589853347
1,xen-vm1,0.030001745,0.000001745,10.619855092
1,xen-vm1,0.029999070,0.000000930,10.649854162
1,xen-vm1,0.030001415,0.000001415,10.679855577
1,xen-vm1,0.030001030,0.000001030,10.709856607
1,xen-vm1,0.029998195,0.000001805,10.739854802
1,xen-vm1,0.029999817,0.000000183,10.769854619
1,xen-vm1,0.030001614,0.000001614,10.799856233
1,xen-vm1,0.029998914,0.000001086,10.829855147
1,xen-vm1,0.029997606,0.000002394,10.859852753
1,xen-vm1,0.030001124,0.000001124,10.889853877
1,xen-vm1,0.029989393,0.000010607,10.919843270
1,xen-vm1,0.030011395,0.000011395,10.949854665
1,xen-vm1,0.030000375,0.000000375,10.979855040
1,xen-vm1,0.029998274,0.000001726,11.009853314
1,xen-vm1,0.029999984,0.000000016,11.039853298
1,xen-vm1,0.030002086,0.000002086,11.069855384
1,xen-vm1,0.029999074,0.000000926,11.099854458
1,xen-vm1,0.029999045,0.000000955,11.129853503
1,xen-vm1,0.029999072,0.000000928,11.159852575
1,xen-vm1,0.030001329,0.000001329,11.189853904
1,xen-vm1,0.030000303,0.000000303,11.219854207
1,xen-vm1,0.029999137,0.000000863,11.249853344
1,xen-vm1,0.030001896,0.000001896,11.279855240
1,xen-vm1,0.029998099,0.000001901,11.309853339
1,xen-vm1,0.029997032,0.000002968,11.339850371
1,xen-vm1,0.030006006,0.000006006,11.369856377
1,xen-vm1,0.029998879,0.000001121,11.399855256
1,xen-vm1,0.029998891,0.000001109,11.429854147
1,xen-vm1,0.029998002,0.000001998,11.459852149
1,xen-vm1,0.030000693,0.000000693,11.489852842
1,xen-vm1,0.030001420,0.000001420,11.519854262
1,xen-vm1,0.029998069,0.000001931,11.549852331
1,xen-vm1,0.030003024,0.000003024,11.579855355
1,xen-vm1,0.029997037,0.000002963,11.609852392
1,xen-vm1,0.030000608,0.000000608,11.639853000
1,xen-vm1,0.030001229,0.000001229,11.669854229
1,xen-vm1,0.029999731,0.000000269,11.699853960
1,xen-vm1,0.029999336,0.000000664,11.729853296
1,xen-vm1,0.030000192,0.000000192,11.759853488
1,xen-vm1,0.029999470,0.000000530,11.789852958
1,xen-vm1,0.030000695,0.000000695,11.819853653
1,xen-vm1,0.029999551,0.000000449,11.849853204
1,xen-vm1,0.029997309,0.000002691,11.879850513
1,xen-vm1,0.030003483,0.000003483,11.909853996
1,xen-vm1,0.029999048,0.000000952,11.939853044
1,xen-vm1,0.030000804,0.000000804,11.969853848
1,xen-vm1,0.029996794,0.000003206,11.999850642
1,xen-vm1,0.030001846,0.000001846,12.029852488
1,xen-vm1,0.030000406,0.000000406,12.059852894
1,xen-vm1,0.029996686,0.000003314,12.089849580
1,xen-vm1,0.030005346,0.000005346,12.119854926
1,xen-vm1,0.029998028,0.000001972,12.149852954
1,xen-vm1,0.030002466,0.000002466,12.179855420
1,xen-vm1,0.029996659,0.000003341,12.209852079
1,xen-vm1,0.030000918,0.000000918,12.239852997
1,xen-vm1,0.030001935,0.000001935,12.269854932
1,xen-vm1,0.030000408,0.000000408,12.299855340
1,xen-vm1,0.029998018,0.000001982,12.329853358
1,xen-vm1,0.029999349,0.000000651,12.359852707
1,xen-vm1,0.029995993,0.000004007,12.389848700
1,xen-vm1,0.030005370,0.000005370,12.419854070
1,xen-vm1,0.029995705,0.000004295,12.449849775
1,xen-vm1,0.030033937,0.000033937,12.479883712
1,xen-vm1,0.029970752,0.000029248,12.509854464
1,xen-vm1,0.029998186,0.000001814,12.539852650
1,xen-vm1,0.030003300,0.000003300,12.569855950
1,xen-vm1,0.029998820,0.000001180,12.599854770
1,xen-vm1,0.029998416,0.000001584,12.629853186
1,xen-vm1,0.030000208,0.000000208,12.659853394
1,xen-vm1,0.030000155,0.000000155,12.689853549
1,xen-vm1,0.030000670,0.000000670,12.719854219
1,xen-vm1,0.029996990,0.000003010,12.749851209
1,xen-vm1,0.030003313,0.000003313,12.779854522
1,xen-vm1,0.030000459,0.000000459,12.809854981
1,xen-vm1,0.029997422,0.000002578,12.839852403
1,xen-vm1,0.030001761,0.000001761,12.869854164
1,xen-vm1,0.029999950,0.000000050,12.899854114
1,xen-vm1,0.029999247,0.000000753,12.929853361
1,xen-vm1,0.029999402,0.000000598,12.959852763
1,xen-vm1,0.030001204,0.000001204,12.989853967
1,xen-vm1,0.029987804,0.000012196,13.019841771
1,xen-vm1,0.030009368,0.000009368,13.049851139
1,xen-vm1,0.030003983,0.000003983,13.079855122
1,xen-vm1,0.029999114,0.000000886,13.109854236
1,xen-vm1,0.029997510,0.000002490,13.139851746
1,xen-vm1,0.030002852,0.000002852,13.169854598
1,xen-vm1,0.029998957,0.000001043,13.199853555
1,xen-vm1,0.029999617,0.000000383,13.229853172
1,xen-vm1,0.029998855,0.000001145,13.259852027
1,xen-vm1,0.029998244,0.000001756,13.289850271
1,xen-vm1,0.030001698,0.000001698,13.319851969
1,xen-vm1,0.029997225,0.000002775,13.349849194
1,xen-vm1,0.030032609,0.000032609,13.379881803
1,xen-vm1,0.029970347,0.000029653,13.409852150
1,xen-vm1,0.029997162,0.000002838,13.439849312
1,xen-vm1,0.030003735,0.000003735,13.469853047
1,xen-vm1,0.030000536,0.000000536,13.499853583
1,xen-vm1,0.029998042,0.000001958,13.529851625
1,xen-vm1,0.029998565,0.000001435,13.559850190
1,xen-vm1,0.029999079,0.000000921,13.589849269
1,xen-vm1,0.030001286,0.000001286,13.619850555
1,xen-vm1,0.029999750,0.000000250,13.649850305
1,xen-vm1,0.030003339,0.000003339,13.679853644
1,xen-vm1,0.029997595,0.000002405,13.709851239
1,xen-vm1,0.029997783,0.000002217,13.739849022
1,xen-vm1,0.030003256,0.000003256,13.769852278
1,xen-vm1,0.030001470,0.000001470,13.799853748
1,xen-vm1,0.029997706,0.000002294,13.829851454
1,xen-vm1,0.030001723,0.000001723,13.859853177
1,xen-vm1,0.029995324,0.000004676,13.889848501
1,xen-vm1,0.030002214,0.000002214,13.919850715
1,xen-vm1,0.030002307,0.000002307,13.949853022
1,xen-vm1,0.030001921,0.000001921,13.979854943
1,xen-vm1,0.029996103,0.000003897,14.009851046
1,xen-vm1,0.029999917,0.000000083,14.039850963
1,xen-vm1,0.030001735,0.000001735,14.069852698
1,xen-vm1,0.030000864,0.000000864,14.099853562
1,xen-vm1,0.029998247,0.000001753,14.129851809
1,xen-vm1,0.029999220,0.000000780,14.159851029
1,xen-vm1,0.029999625,0.000000375,14.189850654
1,xen-vm1,0.030000148,0.000000148,14.219850802
1,xen-vm1,0.030001949,0.000001949,14.249852751
1,xen-vm1,0.030000016,0.000000016,14.279852767
1,xen-vm1,0.030000443,0.000000443,14.309853210
1,xen-vm1,0.029995554,0.000004446,14.339848764
1,xen-vm1,0.030004996,0.000004996,14.369853760
1,xen-vm1,0.030001928,0.000001928,14.399855688
1,xen-vm1,0.029995668,0.000004332,14.429851356
1,xen-vm1,0.029994471,0.000005529,14.459845827
1,xen-vm1,0.030004830,0.000004830,14.489850657
1,xen-vm1,0.030000488,0.000000488,14.519851145
1,xen-vm1,0.030001392,0.000001392,14.549852537
1,xen-vm1,0.030000799,0.000000799,14.579853336
1,xen-vm1,0.029997283,0.000002717,14.609850619
1,xen-vm1,0.030001976,0.000001976,14.639852595
1,xen-vm1,0.030000503,0.000000503,14.669853098
1,xen-vm1,0.029999534,0.000000466,14.699852632
1,xen-vm1,0.029999184,0.000000816,14.729851816
1,xen-vm1,0.029999255,0.000000745,14.759851071
1,xen-vm1,0.030002772,0.000002772,14.789853843
1,xen-vm1,0.029999563,0.000000437,14.819853406
1,xen-vm1,0.029995592,0.000004408,14.849848998
1,xen-vm1,0.030004814,0.000004814,14.879853812
1,xen-vm1,0.029998393,0.000001607,14.909852205
1,xen-vm1,0.029994595,0.000005405,14.939846800
1,xen-vm1,0.030005596,0.000005596,14.969852396
1,xen-vm1,0.029999002,0.000000998,14.999851398
1,xen-vm1,0.030003416,0.000003416,15.029854814
1,xen-vm1,0.029998021,0.000001979,15.059852835
1,xen-vm1,0.029996890,0.000003110,15.089849725
1,xen-vm1,0.030001621,0.000001621,15.119851346
1,xen-vm1,0.030001454,0.000001454,15.149852800
1,xen-vm1,0.030000899,0.000000899,15.179853699
1,xen-vm1,0.029998577,0.000001423,15.209852276
1,xen-vm1,0.029993154,0.000006846,15.239845430
1,xen-vm1,0.030007279,0.000007279,15.269852709
1,xen-vm1,0.030005548,0.000005548,15.299858257
1,xen-vm1,0.029984596,0.000015404,15.329842853
1,xen-vm1,0.030009932,0.000009932,15.359852785
1,xen-vm1,0.029997622,0.000002378,15.389850407
1,xen-vm1,0.030000408,0.000000408,15.419850815
1,xen-vm1,0.030000341,0.000000341,15.449851156
1,xen-vm1,0.029999749,0.000000251,15.479850905
1,xen-vm1,0.030002118,0.000002118,15.509853023
