entry,hostname,delta,error,lastcall
2,xen-vm2,0.040021172,0.000021172,26.411877199
1,xen-vm1,0.040022538,0.000022538,26.431880448
2,xen-vm2,0.040018038,0.000018038,26.451895237
1,xen-vm1,0.040021401,0.000021401,26.471901849
2,xen-vm2,0.040023731,0.000023731,26.491918968
1,xen-vm1,0.040019176,0.000019176,26.511921025
2,xen-vm2,0.040022215,0.000022215,26.531941183
1,xen-vm1,0.040017664,0.000017664,26.551938689
2,xen-vm2,0.040019384,0.000019384,26.571960567
1,xen-vm1,0.040023453,0.000023453,26.591962142
2,xen-vm2,0.040021506,0.000021506,26.611982073
1,xen-vm1,0.040019824,0.000019824,26.631981966
2,xen-vm2,0.040017198,0.000017198,26.651999271
1,xen-vm1,0.040023686,0.000023686,26.672005652
2,xen-vm2,0.040026167,0.000026167,26.692025438
1,xen-vm1,0.040020364,0.000020364,26.712026016
2,xen-vm2,0.040020348,0.000020348,26.732045786
1,xen-vm1,0.040019057,0.000019057,26.752045073
2,xen-vm2,0.040021804,0.000021804,26.772067590
1,xen-vm1,0.040032629,0.000032629,26.792077702
2,xen-vm2,0.040019120,0.000019120,26.812086710
1,xen-vm1,0.040012101,0.000012101,26.832089803
2,xen-vm2,0.040017779,0.000017779,26.852104489
1,xen-vm1,0.040016287,0.000016287,26.872106090
2,xen-vm2,0.040024150,0.000024150,26.892128639
1,xen-vm1,0.040024170,0.000024170,26.912130260
2,xen-vm2,0.040021687,0.000021687,26.932150326
1,xen-vm1,0.040016189,0.000016189,26.952146449
2,xen-vm2,0.040021982,0.000021982,26.972172308
1,xen-vm1,0.040024575,0.000024575,26.992171024
2,xen-vm2,0.040021780,0.000021780,27.012194088
1,xen-vm1,0.040022978,0.000022978,27.032194002
2,xen-vm2,0.040015893,0.000015893,27.052209981
1,xen-vm1,0.040021326,0.000021326,27.072215328
2,xen-vm2,0.040024809,0.000024809,27.092234790
1,xen-vm1,0.040020040,0.000020040,27.112235368
2,xen-vm2,0.040017835,0.000017835,27.132252625
1,xen-vm1,0.040017392,0.000017392,27.152252760
2,xen-vm2,0.040023293,0.000023293,27.172275918
1,xen-vm1,0.040025273,0.000025273,27.192278033
2,xen-vm2,0.040019387,0.000019387,27.212295305
1,xen-vm1,0.040018990,0.000018990,27.232297023
2,xen-vm2,0.040017652,0.000017652,27.252312957
1,xen-vm1,0.040022840,0.000022840,27.272319863
2,xen-vm2,0.040026205,0.000026205,27.292339162
1,xen-vm1,0.040019769,0.000019769,27.312339632
2,xen-vm2,0.040020399,0.000020399,27.332359561
1,xen-vm1,0.040016079,0.000016079,27.352355711
2,xen-vm2,0.040015886,0.000015886,27.372375447
1,xen-vm1,0.040027696,0.000027696,27.392383407
2,xen-vm2,0.040023999,0.000023999,27.412399446
1,xen-vm1,0.040018965,0.000018965,27.432402372
2,xen-vm2,0.040018063,0.000018063,27.452417509
1,xen-vm1,0.040021618,0.000021618,27.472423990
2,xen-vm2,0.040050426,0.000050426,27.492467935
1,xen-vm1,0.040022667,0.000022667,27.512446657
2,xen-vm2,0.039994578,0.000005422,27.532462513
1,xen-vm1,0.040015126,0.000015126,27.552461783
2,xen-vm2,0.040021333,0.000021333,27.572483846
1,xen-vm1,0.040022744,0.000022744,27.592484527
2,xen-vm2,0.040019199,0.000019199,27.612503045
1,xen-vm1,0.040020008,0.000020008,27.632504535
2,xen-vm2,0.040019336,0.000019336,27.652522381
1,xen-vm1,0.040022606,0.000022606,27.672527141
2,xen-vm2,0.040024242,0.000024242,27.692546623
1,xen-vm1,0.040020775,0.000020775,27.712547916
2,xen-vm2,0.040021983,0.000021983,27.732568606
1,xen-vm1,0.040018789,0.000018789,27.752566705
2,xen-vm2,0.040020486,0.000020486,27.772589092
1,xen-vm1,0.040031523,0.000031523,27.792598228
2,xen-vm2,0.040020435,0.000020435,27.812609527
1,xen-vm1,0.040016062,0.000016062,27.832614290
2,xen-vm2,0.040009804,0.000009804,27.852619331
1,xen-vm1,0.040014625,0.000014625,27.872628915
2,xen-vm2,0.040034510,0.000034510,27.892653841
1,xen-vm1,0.040028503,0.000028503,27.912657418
2,xen-vm2,0.040024303,0.000024303,27.932678144
1,xen-vm1,0.040014340,0.000014340,27.952671758
2,xen-vm2,0.040017038,0.000017038,27.972695182
1,xen-vm1,0.040025386,0.000025386,27.992697144
2,xen-vm2,0.040022765,0.000022765,28.012717947
1,xen-vm1,0.040021071,0.000021071,28.032718215
2,xen-vm2,0.040015638,0.000015638,28.052733585
1,xen-vm1,0.040020675,0.000020675,28.072738890
2,xen-vm2,0.040024216,0.000024216,28.092757801
1,xen-vm1,0.040020043,0.000020043,28.112758933
2,xen-vm2,0.040019494,0.000019494,28.132777295
1,xen-vm1,0.040016974,0.000016974,28.152775907
2,xen-vm2,0.040023953,0.000023953,28.172801248
1,xen-vm1,0.040027132,0.000027132,28.192803039
2,xen-vm2,0.040021494,0.000021494,28.212822742
1,xen-vm1,0.040019580,0.000019580,28.232822619
2,xen-vm2,0.040015877,0.000015877,28.252838619
1,xen-vm1,0.040021021,0.000021021,28.272843640
2,xen-vm2,0.040024524,0.000024524,28.292863143
1,xen-vm1,0.040020960,0.000020960,28.312864600
2,xen-vm2,0.040020777,0.000020777,28.332883920
1,xen-vm1,0.040016450,0.000016450,28.352881050
2,xen-vm2,0.040015611,0.000015611,28.372899531
1,xen-vm1,0.040025744,0.000025744,28.392906794
2,xen-vm2,0.040027120,0.000027120,28.412926651
1,xen-vm1,0.040020903,0.000020903,28.432927697
2,xen-vm2,0.040007727,0.000007727,28.452934378
1,xen-vm1,0.040018212,0.000018212,28.472945909
2,xen-vm2,0.040033960,0.000033960,28.492968338
1,xen-vm1,0.040025961,0.000025961,28.512971870
2,xen-vm2,0.040021901,0.000021901,28.532990239
1,xen-vm1,0.040013630,0.000013630,28.552985500
2,xen-vm2,0.040019780,0.000019780,28.573010019
1,xen-vm1,0.040026584,0.000026584,28.593012084
2,xen-vm2,0.040021051,0.000021051,28.613031070
1,xen-vm1,0.040021010,0.000021010,28.633033094
2,xen-vm2,0.040017302,0.000017302,28.653048372
1,xen-vm1,0.040021803,0.000021803,28.673054897
2,xen-vm2,0.040026812,0.000026812,28.693075184
1,xen-vm1,0.040020892,0.000020892,28.713075789
2,xen-vm2,0.040015643,0.000015643,28.733090827
1,xen-vm1,0.040018843,0.000018843,28.753094632
2,xen-vm2,0.040026273,0.000026273,28.773117100
1,xen-vm1,0.040031639,0.000031639,28.793126271
2,xen-vm2,0.040020219,0.000020219,28.813137319
1,xen-vm1,0.040009814,0.000009814,28.833136085
2,xen-vm2,0.040017553,0.000017553,28.853154872
1,xen-vm1,0.040019044,0.000019044,28.873155129
2,xen-vm2,0.040024088,0.000024088,28.893178960
1,xen-vm1,0.040025813,0.000025813,28.913180942
2,xen-vm2,0.040018874,0.000018874,28.933197834
1,xen-vm1,0.040016578,0.000016578,28.953197520
2,xen-vm2,0.040024354,0.000024354,28.973222188
1,xen-vm1,0.040026439,0.000026439,28.993223959
2,xen-vm2,0.040019648,0.000019648,29.013241836
1,xen-vm1,0.040015914,0.000015914,29.033239873
2,xen-vm2,0.040021038,0.000021038,29.053262874
1,xen-vm1,0.040026033,0.000026033,29.073265906
2,xen-vm2,0.040019874,0.000019874,29.093282748
1,xen-vm1,0.040018638,0.000018638,29.113284544
2,xen-vm2,0.040017846,0.000017846,29.133300594
1,xen-vm1,0.040022352,0.000022352,29.153306896
2,xen-vm2,0.040026413,0.000026413,29.173327007
1,xen-vm1,0.040022622,0.000022622,29.193329518
2,xen-vm2,0.040020002,0.000020002,29.213347009
1,xen-vm1,0.040016398,0.000016398,29.233345916
2,xen-vm2,0.040021803,0.000021803,29.253368812
1,xen-vm1,0.040025082,0.000025082,29.273370998
2,xen-vm2,0.040020673,0.000020673,29.293389485
1,xen-vm1,0.040020862,0.000020862,29.313391860
2,xen-vm2,0.040016523,0.000016523,29.333406008
1,xen-vm1,0.040020773,0.000020773,29.353412633
2,xen-vm2,0.040019979,0.000019979,29.373425987
1,xen-vm1,0.040021603,0.000021603,29.393434236
2,xen-vm2,0.040027082,0.000027082,29.413453069
1,xen-vm1,0.040017279,0.000017279,29.433451515
2,xen-vm2,0.040016523,0.000016523,29.453469592
1,xen-vm1,0.040026522,0.000026522,29.473478037
2,xen-vm2,0.040024498,0.000024498,29.493494090
1,xen-vm1,0.040019207,0.000019207,29.513497244
2,xen-vm2,0.040016041,0.000016041,29.533510131
1,xen-vm1,0.040020111,0.000020111,29.553517355
2,xen-vm2,0.040027075,0.000027075,29.573537206
1,xen-vm1,0.040020763,0.000020763,29.593538118
2,xen-vm2,0.040018250,0.000018250,29.613555456
1,xen-vm1,0.040015110,0.000015110,29.633553228
2,xen-vm2,0.040023866,0.000023866,29.653579322
1,xen-vm1,0.040027384,0.000027384,29.673580612
2,xen-vm2,0.040022885,0.000022885,29.693602207
1,xen-vm1,0.040019086,0.000019086,29.713599698
2,xen-vm2,0.040012546,0.000012546,29.733614753
1,xen-vm1,0.040024081,0.000024081,29.753623779
2,xen-vm2,0.040027291,0.000027291,29.773642044
1,xen-vm1,0.040028038,0.000028038,29.793651817
2,xen-vm2,0.040020410,0.000020410,29.813662454
1,xen-vm1,0.040009326,0.000009326,29.833661143
2,xen-vm2,0.040021292,0.000021292,29.853683746
1,xen-vm1,0.040018436,0.000018436,29.873679579
2,xen-vm2,0.040019065,0.000019065,29.893702811
1,xen-vm1,0.040027196,0.000027196,29.913706775
2,xen-vm2,0.040016872,0.000016872,29.933719683
1,xen-vm1,0.040020089,0.000020089,29.953726864
2,xen-vm2,0.040025878,0.000025878,29.973745561
1,xen-vm1,0.040020804,0.000020804,29.993747668
2,xen-vm2,0.040023297,0.000023297,30.013768858
1,xen-vm1,0.040017876,0.000017876,30.033765544
2,xen-vm2,0.040018934,0.000018934,30.053787792
1,xen-vm1,0.040025011,0.000025011,30.073790555
2,xen-vm2,0.040019531,0.000019531,30.093807323
1,xen-vm1,0.040018095,0.000018095,30.113808650
2,xen-vm2,0.040016879,0.000016879,30.133824202
1,xen-vm1,0.040022751,0.000022751,30.153831401
2,xen-vm2,0.040024364,0.000024364,30.173848566
1,xen-vm1,0.040021139,0.000021139,30.193852540
2,xen-vm2,0.040021019,0.000021019,30.213869585
1,xen-vm1,0.040014988,0.000014988,30.233867528
2,xen-vm2,0.040021252,0.000021252,30.253890837
1,xen-vm1,0.040024646,0.000024646,30.273892174
2,xen-vm2,0.040022628,0.000022628,30.293913465
1,xen-vm1,0.040022552,0.000022552,30.313914726
2,xen-vm2,0.040014664,0.000014664,30.333928129
1,xen-vm1,0.040020132,0.000020132,30.353934858
2,xen-vm2,0.040020701,0.000020701,30.373948830
1,xen-vm1,0.040020525,0.000020525,30.393955383
2,xen-vm2,0.040024325,0.000024325,30.413973155
1,xen-vm1,0.040017839,0.000017839,30.433973222
2,xen-vm2,0.040020347,0.000020347,30.453993502
1,xen-vm1,0.040024149,0.000024149,30.473997371
2,xen-vm2,0.040022269,0.000022269,30.494015771
1,xen-vm1,0.040022595,0.000022595,30.514019966
2,xen-vm2,0.040020361,0.000020361,30.534036132
1,xen-vm1,0.040023969,0.000023969,30.554043935
2,xen-vm2,0.040023584,0.000023584,30.574059716
1,xen-vm1,0.040018308,0.000018308,30.594062243
2,xen-vm2,0.040020998,0.000020998,30.614080714
1,xen-vm1,0.040016292,0.000016292,30.634078535
2,xen-vm2,0.040021038,0.000021038,30.654101752
1,xen-vm1,0.040025510,0.000025510,30.674104045
2,xen-vm2,0.040023428,0.000023428,30.694125180
1,xen-vm1,0.040021332,0.000021332,30.714125377
2,xen-vm2,0.040014365,0.000014365,30.734139545
1,xen-vm1,0.040025573,0.000025573,30.754150950
2,xen-vm2,0.040026477,0.000026477,30.774166022
1,xen-vm1,0.040023286,0.000023286,30.794174236
2,xen-vm2,0.040020155,0.000020155,30.814186177
1,xen-vm1,0.040009887,0.000009887,30.834184123
2,xen-vm2,0.040022133,0.000022133,30.854208310
1,xen-vm1,0.040022951,0.000022951,30.874207074
2,xen-vm2,0.040017172,0.000017172,30.894225482
1,xen-vm1,0.040021403,0.000021403,30.914228477
2,xen-vm2,0.040017877,0.000017877,30.934243359
1,xen-vm1,0.040023621,0.000023621,30.954252098
2,xen-vm2,0.040026536,0.000026536,30.974269895
1,xen-vm1,0.040018942,0.000018942,30.994271040
2,xen-vm2,0.040019784,0.000019784,31.014289679
1,xen-vm1,0.040015319,0.000015319,31.034286359
2,xen-vm2,0.040023558,0.000023558,31.054313237
1,xen-vm1,0.040025994,0.000025994,31.074312353
2,xen-vm2,0.040017784,0.000017784,31.094331021
1,xen-vm1,0.040018380,0.000018380,31.114330733
2,xen-vm2,0.040017206,0.000017206,31.134348227
1,xen-vm1,0.040026593,0.000026593,31.154357326
2,xen-vm2,0.040026898,0.000026898,31.174375125
1,xen-vm1,0.040018987,0.000018987,31.194376313
2,xen-vm2,0.040016061,0.000016061,31.214391186
1,xen-vm1,0.040016892,0.000016892,31.234393205
2,xen-vm2,0.040029812,0.000029812,31.254420998
1,xen-vm1,0.040027854,0.000027854,31.274421059
2,xen-vm2,0.040018166,0.000018166,31.294439164
1,xen-vm1,0.040014406,0.000014406,31.314435465
2,xen-vm2,0.040015373,0.000015373,31.334454537
1,xen-vm1,0.040028768,0.000028768,31.354464233
2,xen-vm2,0.040021687,0.000021687,31.374476224
1,xen-vm1,0.040018022,0.000018022,31.394482255
2,xen-vm2,0.040019703,0.000019703,31.414495927
1,xen-vm1,0.040016539,0.000016539,31.434498794
2,xen-vm2,0.040014702,0.000014702,31.454510629
1,xen-vm1,0.040021563,0.000021563,31.474520357
2,xen-vm2,0.040033256,0.000033256,31.494543885
1,xen-vm1,0.040020364,0.000020364,31.514540721
2,xen-vm2,0.040015552,0.000015552,31.534559437
1,xen-vm1,0.040027970,0.000027970,31.554568691
2,xen-vm2,0.040025516,0.000025516,31.574584953
1,xen-vm1,0.040019958,0.000019958,31.594588649
2,xen-vm2,0.040018204,0.000018204,31.614603157
1,xen-vm1,0.040015175,0.000015175,31.634603824
2,xen-vm2,0.040027092,0.000027092,31.654630249
1,xen-vm1,0.040025590,0.000025590,31.674629414
2,xen-vm2,0.040019849,0.000019849,31.694650098
1,xen-vm1,0.040015815,0.000015815,31.714645229
2,xen-vm2,0.040013708,0.000013708,31.734663806
1,xen-vm1,0.040029643,0.000029643,31.754674872
2,xen-vm2,0.040026414,0.000026414,31.774690220
1,xen-vm1,0.040026900,0.000026900,31.794701772
2,xen-vm2,0.040036564,0.000036564,31.814726784
1,xen-vm1,0.040027235,0.000027235,31.834729007
2,xen-vm2,0.040045929,0.000045929,31.854772713
1,xen-vm1,0.040025796,0.000025796,31.874754803
2,xen-vm2,0.040006277,0.000006277,31.894778990
1,xen-vm1,0.040016196,0.000016196,31.914770999
2,xen-vm2,0.040005762,0.000005762,31.934784752
1,xen-vm1,0.040016921,0.000016921,31.954787920
2,xen-vm2,0.040038544,0.000038544,31.974823296
1,xen-vm1,0.040008563,0.000008563,31.994796483
2,xen-vm2,0.039999103,0.000000897,32.014822399
1,xen-vm1,0.040029593,0.000029593,32.034826076
2,xen-vm2,0.040025466,0.000025466,32.054847865
1,xen-vm1,0.040027593,0.000027593,32.074853669
2,xen-vm2,0.040018742,0.000018742,32.094866607
1,xen-vm1,0.040015577,0.000015577,32.114869246
2,xen-vm2,0.040009204,0.000009204,32.134875811
1,xen-vm1,0.040010076,0.000010076,32.154879322
2,xen-vm2,0.040000936,0.000000936,32.174876747
1,xen-vm1,0.039996238,0.000003762,32.194875560
2,xen-vm2,0.040009312,0.000009312,32.214886059
1,xen-vm1,0.040007082,0.000007082,32.234882642
2,xen-vm2,0.040000207,0.000000207,32.254886266
1,xen-vm1,0.040002645,0.000002645,32.274885287
2,xen-vm2,0.039999815,0.000000185,32.294886081
1,xen-vm1,0.040009791,0.000009791,32.314895078
2,xen-vm2,0.040005696,0.000005696,32.334891777
1,xen-vm1,0.040001692,0.000001692,32.354896770
2,xen-vm2,0.040004833,0.000004833,32.374896610
1,xen-vm1,0.040001133,0.000001133,32.394897903
2,xen-vm2,0.040006786,0.000006786,32.414903396
1,xen-vm1,0.040005821,0.000005821,32.434903724
2,xen-vm2,0.040002830,0.000002830,32.454906226
1,xen-vm1,0.040003220,0.000003220,32.474906944
2,xen-vm2,0.040005586,0.000005586,32.494911812
1,xen-vm1,0.040007489,0.000007489,32.514914433
2,xen-vm2,0.040003785,0.000003785,32.534915597
1,xen-vm1,0.040004604,0.000004604,32.554919037
2,xen-vm2,0.040007431,0.000007431,32.574923028
1,xen-vm1,0.040002675,0.000002675,32.594921712
2,xen-vm2,0.040002964,0.000002964,32.614925992
1,xen-vm1,0.040004248,0.000004248,32.634925960
2,xen-vm2,0.040002798,0.000002798,32.654928790
1,xen-vm1,0.040008331,0.000008331,32.674934291
2,xen-vm2,0.040028267,0.000028267,32.694957057
1,xen-vm1,0.040003654,0.000003654,32.714937945
2,xen-vm2,0.039980667,0.000019333,32.734937724
1,xen-vm1,0.040006724,0.000006724,32.754944669
2,xen-vm2,0.040031538,0.000031538,32.774969262
1,xen-vm1,0.040044244,0.000044244,32.794988913
2,xen-vm2,0.040017921,0.000017921,32.814987183
1,xen-vm1,0.040002738,0.000002738,32.834991651
2,xen-vm2,0.040018408,0.000018408,32.855005591
1,xen-vm1,0.040016306,0.000016306,32.875007957
2,xen-vm2,0.040026474,0.000026474,32.895032065
1,xen-vm1,0.040024161,0.000024161,32.915032118
2,xen-vm2,0.040018785,0.000018785,32.935050850
1,xen-vm1,0.040019010,0.000019010,32.955051128
2,xen-vm2,0.040017414,0.000017414,32.975068264
1,xen-vm1,0.040022562,0.000022562,32.995073690
2,xen-vm2,0.040023810,0.000023810,33.015092074
1,xen-vm1,0.040020457,0.000020457,33.035094147
2,xen-vm2,0.040018274,0.000018274,33.055110348
1,xen-vm1,0.040019566,0.000019566,33.075113713
2,xen-vm2,0.040024424,0.000024424,33.095134772
1,xen-vm1,0.040024421,0.000024421,33.115138134
2,xen-vm2,0.040009194,0.000009194,33.135143966
1,xen-vm1,0.040018553,0.000018553,33.155156687
2,xen-vm2,0.040029604,0.000029604,33.175173570
1,xen-vm1,0.040023917,0.000023917,33.195180604
2,xen-vm2,0.040024911,0.000024911,33.215198481
1,xen-vm1,0.040020893,0.000020893,33.235201497
2,xen-vm2,0.040018939,0.000018939,33.255217420
1,xen-vm1,0.040016548,0.000016548,33.275218045
2,xen-vm2,0.040022959,0.000022959,33.295240379
1,xen-vm1,0.040024758,0.000024758,33.315242803
2,xen-vm2,0.040020855,0.000020855,33.335261234
1,xen-vm1,0.040018778,0.000018778,33.355261581
2,xen-vm2,0.040028751,0.000028751,33.375289985
1,xen-vm1,0.040022922,0.000022922,33.395284503
2,xen-vm2,0.040013018,0.000013018,33.415303003
1,xen-vm1,0.040023030,0.000023030,33.435307533
2,xen-vm2,0.040017013,0.000017013,33.455320016
1,xen-vm1,0.040013511,0.000013511,33.475321044
2,xen-vm2,0.040025343,0.000025343,33.495345359
1,xen-vm1,0.040026579,0.000026579,33.515347623
2,xen-vm2,0.040020750,0.000020750,33.535366109
1,xen-vm1,0.040018524,0.000018524,33.555366147
2,xen-vm2,0.040015728,0.000015728,33.575381837
1,xen-vm1,0.040023907,0.000023907,33.595390054
2,xen-vm2,0.040035997,0.000035997,33.615417834
1,xen-vm1,0.040021041,0.000021041,33.635411095
2,xen-vm2,0.040008996,0.000008996,33.655426830
1,xen-vm1,0.040013362,0.000013362,33.675424457
2,xen-vm2,0.040024989,0.000024989,33.695451819
1,xen-vm1,0.040027724,0.000027724,33.715452181
2,xen-vm2,0.040022284,0.000022284,33.735474103
1,xen-vm1,0.040020987,0.000020987,33.755473168
2,xen-vm2,0.040013046,0.000013046,33.775487149
1,xen-vm1,0.040027364,0.000027364,33.795500532
2,xen-vm2,0.040027239,0.000027239,33.815514388
1,xen-vm1,0.040018289,0.000018289,33.835518821
2,xen-vm2,0.040017422,0.000017422,33.855531810
1,xen-vm1,0.040017555,0.000017555,33.875536376
2,xen-vm2,0.040024508,0.000024508,33.895556318
1,xen-vm1,0.040021437,0.000021437,33.915557813
2,xen-vm2,0.040019821,0.000019821,33.935576139
1,xen-vm1,0.040018673,0.000018673,33.955576486
2,xen-vm2,0.040021459,0.000021459,33.975597598
1,xen-vm1,0.040024574,0.000024574,33.995601060
2,xen-vm2,0.040020704,0.000020704,34.015618302
1,xen-vm1,0.040020402,0.000020402,34.035621462
2,xen-vm2,0.040018098,0.000018098,34.055636400
1,xen-vm1,0.040020649,0.000020649,34.075642111
2,xen-vm2,0.040025844,0.000025844,34.095662244
1,xen-vm1,0.040020252,0.000020252,34.115662363
2,xen-vm2,0.040013472,0.000013472,34.135675716
1,xen-vm1,0.040019027,0.000019027,34.155681390
2,xen-vm2,0.040026283,0.000026283,34.175701999
1,xen-vm1,0.040023060,0.000023060,34.195704450
2,xen-vm2,0.040020818,0.000020818,34.215722817
1,xen-vm1,0.040021760,0.000021760,34.235726210
2,xen-vm2,0.040020068,0.000020068,34.255742885
1,xen-vm1,0.040023148,0.000023148,34.275749358
2,xen-vm2,0.040024582,0.000024582,34.295767467
1,xen-vm1,0.040018981,0.000018981,34.315768339
2,xen-vm2,0.040019948,0.000019948,34.335787415
1,xen-vm1,0.040018203,0.000018203,34.355786542
2,xen-vm2,0.040012977,0.000012977,34.375800392
1,xen-vm1,0.040023995,0.000023995,34.395810537
2,xen-vm2,0.040027597,0.000027597,34.415827989
1,xen-vm1,0.040020404,0.000020404,34.435830941
2,xen-vm2,0.040009376,0.000009376,34.455837365
1,xen-vm1,0.040022646,0.000022646,34.475853587
2,xen-vm2,0.040033280,0.000033280,34.495870645
1,xen-vm1,0.040019875,0.000019875,34.515873462
2,xen-vm2,0.040021960,0.000021960,34.535892605
1,xen-vm1,0.040018011,0.000018011,34.555891473
2,xen-vm2,0.040020096,0.000020096,34.575912701
1,xen-vm1,0.040023156,0.000023156,34.595914629
2,xen-vm2,0.040020478,0.000020478,34.615933179
1,xen-vm1,0.040022158,0.000022158,34.635936787
2,xen-vm2,0.040018344,0.000018344,34.655951523
1,xen-vm1,0.040018425,0.000018425,34.675955212
2,xen-vm2,0.040022437,0.000022437,34.695973960
1,xen-vm1,0.040019796,0.000019796,34.715975008
2,xen-vm2,0.040017733,0.000017733,34.735991693
1,xen-vm1,0.040023422,0.000023422,34.755998430
2,xen-vm2,0.040023937,0.000023937,34.776015630
1,xen-vm1,0.040021236,0.000021236,34.796019666
2,xen-vm2,0.040020270,0.000020270,34.816035900
1,xen-vm1,0.040019510,0.000019510,34.836039176
2,xen-vm2,0.040025502,0.000025502,34.856061402
1,xen-vm1,0.040028198,0.000028198,34.876067374
2,xen-vm2,0.040018914,0.000018914,34.896080316
1,xen-vm1,0.040013537,0.000013537,34.916080911
2,xen-vm2,0.040019372,0.000019372,34.936099688
1,xen-vm1,0.040021585,0.000021585,34.956102496
2,xen-vm2,0.040021715,0.000021715,34.976121403
1,xen-vm1,0.040020395,0.000020395,34.996122891
2,xen-vm2,0.040019456,0.000019456,35.016140859
1,xen-vm1,0.040018676,0.000018676,35.036141567
2,xen-vm2,0.040020748,0.000020748,35.056161607
1,xen-vm1,0.040022672,0.000022672,35.076164239
2,xen-vm2,0.040017791,0.000017791,35.096179398
1,xen-vm1,0.040021861,0.000021861,35.116186100
2,xen-vm2,0.040020275,0.000020275,35.136199673
1,xen-vm1,0.040020848,0.000020848,35.156206948
2,xen-vm2,0.040025932,0.000025932,35.176225605
1,xen-vm1,0.040009575,0.000009575,35.196216523
2,xen-vm2,0.040033391,0.000033391,35.216258996
1,xen-vm1,0.040030058,0.000030058,35.236246581
2,xen-vm2,0.040006733,0.000006733,35.256265729
1,xen-vm1,0.040015753,0.000015753,35.276262334
2,xen-vm2,0.040011058,0.000011058,35.296276787
1,xen-vm1,0.040021813,0.000021813,35.316284147
2,xen-vm2,0.040021179,0.000021179,35.336297966
1,xen-vm1,0.040020080,0.000020080,35.356304227
2,xen-vm2,0.040021910,0.000021910,35.376319876
1,xen-vm1,0.040026504,0.000026504,35.396330731
2,xen-vm2,0.040027718,0.000027718,35.416347594
1,xen-vm1,0.040015248,0.000015248,35.436345979
2,xen-vm2,0.040014323,0.000014323,35.456361917
1,xen-vm1,0.040026644,0.000026644,35.476372623
2,xen-vm2,0.040026311,0.000026311,35.496388228
1,xen-vm1,0.040018964,0.000018964,35.516391587
2,xen-vm2,0.040016601,0.000016601,35.536404829
1,xen-vm1,0.040024873,0.000024873,35.556416460
2,xen-vm2,0.040026644,0.000026644,35.576431473
1,xen-vm1,0.040018917,0.000018917,35.596435377
2,xen-vm2,0.040018682,0.000018682,35.616450155
1,xen-vm1,0.040019332,0.000019332,35.636454709
2,xen-vm2,0.040022908,0.000022908,35.656473063
1,xen-vm1,0.040026584,0.000026584,35.676481293
2,xen-vm2,0.040024542,0.000024542,35.696497605
1,xen-vm1,0.040019305,0.000019305,35.716500598
2,xen-vm2,0.040014706,0.000014706,35.736512311
1,xen-vm1,0.040021302,0.000021302,35.756521900
2,xen-vm2,0.040027501,0.000027501,35.776539812
1,xen-vm1,0.040019465,0.000019465,35.796541365
2,xen-vm2,0.040014011,0.000014011,35.816553823
1,xen-vm1,0.040014930,0.000014930,35.836556295
2,xen-vm2,0.040016566,0.000016566,35.856570389
1,xen-vm1,0.040024725,0.000024725,35.876581020
2,xen-vm2,0.039998361,0.000001639,35.896568750
1,xen-vm1,0.040018850,0.000018850,35.916599870
2,xen-vm2,0.040054636,0.000054636,35.936623386
1,xen-vm1,0.040021462,0.000021462,35.956621332
2,xen-vm2,0.040000787,0.000000787,35.976624173
1,xen-vm1,0.040020055,0.000020055,35.996641387
2,xen-vm2,0.040017429,0.000017429,36.016641602
1,xen-vm1,0.040022222,0.000022222,36.036663609
2,xen-vm2,0.040021588,0.000021588,36.056663190
1,xen-vm1,0.040023329,0.000023329,36.076686938
2,xen-vm2,0.040019310,0.000019310,36.096682500
1,xen-vm1,0.040017567,0.000017567,36.116704505
2,xen-vm2,0.040017220,0.000017220,36.136699720
1,xen-vm1,0.040021709,0.000021709,36.156726214
2,xen-vm2,0.040017318,0.000017318,36.176717038
1,xen-vm1,0.040020993,0.000020993,36.196747207
2,xen-vm2,0.040018559,0.000018559,36.216735597
1,xen-vm1,0.040018797,0.000018797,36.236766004
2,xen-vm2,0.040030541,0.000030541,36.256766138
1,xen-vm1,0.040025457,0.000025457,36.276791461
2,xen-vm2,0.040017366,0.000017366,36.296783504
1,xen-vm1,0.040020588,0.000020588,36.316812049
2,xen-vm2,0.040020684,0.000020684,36.336804188
1,xen-vm1,0.040020639,0.000020639,36.356832688
2,xen-vm2,0.040026233,0.000026233,36.376830421
1,xen-vm1,0.040030695,0.000030695,36.396863383
2,xen-vm2,0.040026458,0.000026458,36.416856879
1,xen-vm1,0.040012744,0.000012744,36.436876127
2,xen-vm2,0.040020916,0.000020916,36.456877795
1,xen-vm1,0.040025608,0.000025608,36.476901735
2,xen-vm2,0.040023289,0.000023289,36.496901084
1,xen-vm1,0.040019984,0.000019984,36.516921719
2,xen-vm2,0.040015485,0.000015485,36.536916569
1,xen-vm1,0.040017594,0.000017594,36.556939313
2,xen-vm2,0.040024976,0.000024976,36.576941545
1,xen-vm1,0.040022716,0.000022716,36.596962029
2,xen-vm2,0.040018884,0.000018884,36.616960429
1,xen-vm1,0.040017864,0.000017864,36.636979893
2,xen-vm2,0.040021530,0.000021530,36.656981959
1,xen-vm1,0.040025228,0.000025228,36.677005121
2,xen-vm2,0.040020097,0.000020097,36.697002056
1,xen-vm1,0.040019567,0.000019567,36.717024688
2,xen-vm2,0.040038423,0.000038423,36.737040479
